timestamp,delay,time1(ms),roll1,pitch1,yaw1,accelx1,accely1,accelz1,euler_x1,euler_y1,euler_z1,roll2,pitch2,yaw2,accelx2,accely2,accelz2,euler_x2,euler_y2,euler_z2,roll3 ,pitch3,yaw3,accelx3,accely3,accelz3,euler_x3,euler_y3,euler_z3,delay,timestamp,time(ms),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,accel_x,accel_y,accel_z,delay,timestamp ,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,,avg_x,avg_y
1677092400,0.136613846,0.009264469,-5.77,0.86,-0.17,-0.03,-0.01,0.02,75.48,0.74,-117.17,0.69,3.84,-2.62,0,0,0.01,109.21,-4.74,-123.8,0.24,-0.42,3.37,0.01,0.01,0,96.63,1.23,-12.95,0.009264469,1677092400,0.523590088,-13716.91895,9159.423828,-249.7965546,-414.2659607,7025.919922,3381.347656,494.5882263,8623.006836,11152.22168,4942.708496,-7538.696289,7377.64502,-1032.999756,2707.723145,-3919.230225,-4077.921631,2386.230469,86.38509369,3440.917969,2212.850098,8209.798828,1497.273804,2571.289063,3009.440186,7557.45459,5186.076172,-553.1820068,6325.805664,4188.273438,8570.3125,-2664.225342,-11070.96387,-18,1016,23,0.523590088,1677092405,326.212981,3036.036457,1728.343494,261.8304014,3119.573075,1739.33788,388.2211573,3154.037625,1730.56215,,325.4215132,3103.215719
1677092400,0.00166893,0.019569635,-4.38,1.12,-0.11,-0.03,-0.01,0.02,75.39,0.74,-117.15,0.5,2.87,-1.83,0,0,0,109.21,-4.72,-123.72,0.24,-0.42,3.37,0.01,0.01,0,96.63,1.23,-12.95,0.010305166,1677092400,0.523590088,-13707.15332,9159.708984,-242.4316406,-404.9886169,7032.430176,3392.293457,495.6868591,8623.983398,11137.04492,4943.685059,-7539.876465,7378.051758,-1032.023193,2709.147217,-3918.782715,-4096.232422,2398.356201,113.0778046,3440.877441,2210.652832,8202.84082,1492.350342,2570.231201,3008.341553,7556.478027,5178.588867,-552.9378662,6304.280762,4187.133789,8569.987305,-2665.649414,-11065.75586,-18,1016,23,0,1677092405,326.2982625,3036.083156,1728.342234,261.9312124,3119.5933,1739.331368,388.2737899,3154.101982,1730.56239,,325.5010883,3103.259479
1677092400,0.000953674,0.027897835,-4.38,1.12,-0.11,-0.03,-0.01,0.02,75.39,0.74,-117.15,0.19,1.67,-1.63,0,0,0,109.21,-4.71,-123.71,0.42,-0.81,2.96,0.01,0.01,0,96.64,1.2,-12.96,0.008328199,1677092400,0.523590088,-13707.60156,9157.836914,-258.3821716,-408.7321167,7032.592773,3406.168701,497.9248047,8625.610352,11128.45898,4940.022949,-7533.244141,7378.051758,-1033.243896,2706.46167,-3928.914551,-4118.001465,2397.460938,119.5068359,3436.93042,2221.39502,8197.021484,1483.723999,2569.86499,3007.894043,7553.507813,5174.479492,-555.0130615,6293.172363,4188.680176,8579.589844,-2684.000732,-11072.34766,-18,1016,23,0,1677092405,326.416145,3036.120988,1728.315633,262.0297322,3119.631023,1739.317471,388.394847,3154.145688,1730.489794,,325.6135747,3103.299233
1677092400,0.001192093,0.036970139,-4.27,1.4,0.07,-0.03,-0.01,0.02,75.34,0.74,-117.14,0.19,1.67,-1.63,0,0,0,109.21,-4.71,-123.71,0.42,-0.86,2.67,0.01,0.01,-0.01,96.64,1.17,-12.98,0.009072304,1677092400,0.524567127,-13722.98242,9156.087891,-266.9677734,-418.5791016,7027.628906,3404.98877,496.419281,8625.204102,11135.70215,4935.262207,-7538.899902,7374.227051,-1038.49292,2700.561523,-3929.402832,-4103.475098,2389.689209,85.16439056,3428.263428,2207.234863,8207.03125,1479.248047,2567.789795,3007.080078,7555.664063,5180.175781,-554.8502808,6287.150391,4191.203125,8579.345703,-2700.643066,-11090.78027,-16,1020,25,0.000977039,1677092405,326.5461848,3036.151382,1728.290704,262.12127,3119.64781,1739.302225,388.471368,3154.191708,1730.48006,,325.7129409,3103.3303
1677092400,0.001430511,0.047210217,-4.39,1.68,0.19,-0.02,-0.01,0.02,75.31,0.73,-117.2,0.06,0.58,-1.02,0.01,0,0,109.22,-4.7,-123.7,0,0.27,1.72,0.01,0,-0.01,96.65,1.12,-12.98,0.010240078,1677092400,0.524567127,-13732.17773,9158.285156,-261.6780701,-421.2239685,7030.477051,3400.797607,496.3786011,8624.47168,11131.2666,4946.248535,-7543.212891,7372.273926,-1042.84668,2692.098145,-3934.122803,-4083.781006,2386.637451,60.46549606,3423.421387,2197.916748,8217.204102,1476.68457,2565.470459,3006.510498,7555.297852,5172.729492,-553.2633667,6328.491211,4191.121582,8579.183594,-2685.262207,-11096.76172,-16,1020,25,0,1677092405,326.6798557,3036.097752,1728.25816,262.2163826,3119.594751,1739.309567,388.5881808,3154.149873,1730.470272,,325.8281397,3103.280792
1677092400,0.000953674,0.056944609,-3.35,2.03,0.65,-0.02,-0.01,0.01,75.23,0.73,-117.16,0,0.41,-0.97,0,0,0,109.21,-4.69,-123.69,-0.24,1.8,1.01,0,0,-0.01,96.65,1.09,-12.95,0.009734392,1677092400,0.524567127,-13731.32324,9160.197266,-249.8372498,-427.734375,7037.760742,3403.564453,497.3958435,8624.959961,11139.12012,4959.147461,-7539.347656,7372.436523,-1040.771484,2696.818115,-3926.635742,-4082.194092,2391.805176,71.24837494,3427.571777,2201.171875,8211.303711,1475.138428,2564.819336,3007.69043,7554.158691,5158.813477,-554.7689209,6347.859863,4188.598633,8580.566406,-2677.205566,-11090.73926,-15,1015,20,0,1677092405,326.8004264,3035.998448,1728.234714,262.3445782,3119.479798,1739.308391,388.7359442,3154.039195,1730.463839,,325.9603163,3103.17248
1677092400,0.000953674,0.06706214,-3.35,2.03,0.65,-0.02,-0.01,0.01,75.23,0.73,-117.16,0,0.41,-0.97,0,0,0,109.21,-4.69,-123.69,-0.24,1.97,0.67,0.01,0,0,96.65,1.08,-12.94,0.010117531,1677092400,0.524567127,-13723.51074,9162.069336,-243.5709686,-417.6025391,7042.806152,3410.481934,497.8027344,8627.401367,11135.00977,4960.449219,-7528.849609,7376.139648,-1041.992188,2706.298828,-3927.042725,-4082.438232,2390.014648,57.12890625,3423.583984,2197.387695,8215.209961,1476.39978,2562.581543,3007.527832,7552.815918,5164.958008,-553.8737183,6338.623047,4188.476563,8578.125,-2670.61377,-11081.38086,-15,1015,20,0,1677092405,326.926281,3035.926335,1728.21577,262.4344596,3119.381716,1739.278418,388.7733287,3154.001662,1730.484837,,326.0446898,3103.103238
1677092400,0.000953674,0.079606295,-2.71,2.15,0.94,-0.02,0,0,75.18,0.72,-117.11,-0.12,0.19,-1.03,0,0,0.01,109.21,-4.68,-123.68,-0.12,2.03,0.44,0.01,0,0,96.65,1.05,-12.91,0.012544155,1677092400,0.524567127,-13727.7832,9157.796875,-244.4254608,-407.5114136,7034.871582,3402.425293,495.8089294,8625,11133.46387,4946.085938,-7532.145508,7376.831055,-1039.754272,2706.746582,-3931.600098,-4079.468018,2401.733398,71.12630463,3424.601318,2197.306396,8196.574219,1476.359131,2563.598633,3007.649902,7550.740723,5150.390625,-561.3200073,6316.569336,4186.727051,8571.085938,-2672.688965,-11082.80469,-15,1015,20,0,1677092405,326.9793938,3035.899436,1728.121793,262.5106199,3119.336655,1739.246137,388.8702867,3153.966443,1730.402091,,326.1201001,3103.067511
1677092400,0.001430511,0.088491917,-2.71,2.15,0.94,-0.02,0,0,75.18,0.72,-117.11,-0.06,0.36,-0.97,0.01,0,0.01,109.21,-4.68,-123.68,-0.06,1.47,0.25,-0.01,0,0.01,96.65,1.04,-12.88,0.008885622,1677092400,0.524567127,-13735.06738,9155.639648,-251.9124451,-415.9342651,7027.46582,3399.414063,493.8151245,8620.646484,11122.43652,4944.010742,-7543.131836,7374.633789,-1038.859131,2699.788574,-3925.415039,-4069.987061,2404.256348,80.32226563,3431.111816,2206.990723,8192.098633,1478.922607,2566.772461,3009.196045,7551.188477,5140.218262,-564.8600464,6293.498047,4185.791016,8560.791016,-2678.873779,-11093.58789,-16,1022,20,0,1677092405,327.0987149,3035.899083,1728.044855,262.5896457,3119.32854,1739.193441,388.9764043,3153.976767,1730.372228,,326.2215883,3103.06813
1677092400,0.00166893,0.097784996,-2.83,2.26,1.06,-0.03,0,0,75.17,0.7,-117.16,0.01,0.76,-1.13,0.01,0,0.01,109.21,-4.67,-123.67,-0.06,1.47,0.25,-0.01,0,0.01,96.65,1.04,-12.88,0.009293079,1677092400,0.524567127,-13741.29297,9156.25,-255.1269684,-415.5680542,7026.20459,3392.700195,494.7102966,8624.105469,11129.5166,4943.074707,-7537.150391,7373.576172,-1041.748047,2702.189209,-3931.844238,-4083.414795,2399.047852,77.67741394,3426.432373,2207.438232,8195.922852,1476.806641,2564.778809,3007.568359,7549.560547,5152.954102,-561.4013672,6307.617188,4186.157227,8564.982422,-2679.402832,-11102.05078,-16,1022,20,0,1677092405,327.2085213,3035.889963,1727.994594,262.6938436,3119.304084,1739.18276,389.1041941,3153.940602,1730.345854,,326.3355197,3103.044883
