timestamp,delay,time1(ms),roll1,pitch1,yaw1,accelx1,accely1,accelz1,euler_x1,euler_y1,euler_z1,roll2,pitch2,yaw2,accelx2,accely2,accelz2,euler_x2,euler_y2,euler_z2,roll3 ,pitch3,yaw3,accelx3,accely3,accelz3,euler_x3,euler_y3,euler_z3,delay,timestamp,time(ms),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,accel_x,accel_y,accel_z,delay,timestamp ,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,,avg_x,avg_y,,
1677092940,0.149488449,0.008862495,2.08,-2.52,-0.49,-0.02,0,-0.01,63.01,2.88,-98.05,-0.11,0.34,0.41,0,0,0,109.66,-2.42,-174.37,-0.17,0.05,0.92,0,0,-0.01,98.61,2.13,11.6,0.008862495,1677092940,0.526479483,-12507.97559,9540.771484,663.0045776,-192.3421326,8467.367188,4056.600098,870.3613281,9125,11691.20313,4830.444336,-6245.158203,7484.049805,-264.8518982,3032.552246,-3616.17041,-3735.392334,1955.322266,90.0065155,3742.472412,2411.987305,8754.598633,1984.21228,2872.273926,3234.008789,7851.481445,5539.754395,-336.9547729,6449.300293,4024.292236,9060.302734,-1952.473999,-9818.969727,-1,1014,-17,0.526479483,1677092945,556.1946261,3108.655789,1715.327257,485.2516137,3185.716595,1732.949891,608.4498245,3230.804381,1725.85057,,549.9653548,3175.058922,,249.9653548
1677092940,0.001192093,0.019535542,2.07,-2.4,-0.43,-0.02,0,-0.01,63.04,2.87,-98.07,0.01,0.68,0.3,0,0,0.01,109.66,-2.43,-174.37,-0.17,-0.01,0.86,-0.01,0,-0.01,98.61,2.11,11.6,0.010673046,1677092940,0.527467251,-12510.94629,9539.266602,666.4225464,-192.3828125,8465.576172,4054.646973,871.0123901,9126.708984,11697.30664,4832.885742,-6241.862305,7485.961914,-264.0787964,3035.115723,-3612.101318,-3720.174316,1957.763672,89.27409363,3742.106201,2410.807373,8765.707031,1979.89917,2870.035889,3232.543945,7848.917969,5527.506836,-345.7438354,6446.980957,4022.379639,9047.648438,-1957.234741,-9810.628906,-1,1014,-17,0.000987768,1677092945,556.1700605,3108.288788,1715.262688,485.2011486,3185.415224,1732.958161,608.500849,3230.387252,1725.861493,,549.9573527,3174.697088,,249.9573527
1677092940,0.001192093,0.028441429,2.36,-2.4,-0.48,-0.02,0,-0.01,63.07,2.84,-98.12,0.01,0.62,0.59,-0.01,0.01,0,109.66,-2.44,-174.37,-0.29,0.22,0.81,0,0,-0.01,98.61,2.11,11.6,0.008905888,1677092940,0.527467251,-12514.20117,9538.859375,672.3632813,-191.0807343,8465.128906,4052.653076,870.9716797,9126.464844,11706.05469,4844.604492,-6239.217285,7487.345703,-260.9456482,3036.621094,-3605.59082,-3711.425781,1962.198975,99.32454681,3744.83252,2415.649414,8766.235352,1980.631592,2873.697998,3234.090332,7850.66748,5515.380859,-347.9003906,6445.353516,4023.396973,9046.793945,-1957.478882,-9803.060547,1,1015,-13,0,1677092945,556.04302,3107.966021,1715.216729,485.1407874,3185.145255,1732.92493,608.4103259,3230.049745,1725.845531,,549.8647111,3174.387007,,249.8647111
1677092940,0.000953674,0.038594723,2.71,-2.39,-0.43,-0.02,0.01,0,63.09,2.84,-98.14,0.07,0.5,0.87,-0.01,0.01,0,109.65,-2.42,-174.37,-0.29,0.27,0.81,0,0,-0.01,98.61,2.1,11.6,0.010153294,1677092940,0.528460264,-12512.49219,9539.428711,666.9515381,-190.2669373,8467.814453,4052.856689,871.3378906,9127.116211,11713.29785,4850.54541,-6238.322266,7487.792969,-260.9863281,3035.604004,-3604.085449,-3724.731445,1961.751343,103.1901093,3744.384766,2414.306641,8762.573242,1980.59082,2874.349121,3234.944824,7852.335938,5511.393555,-346.028656,6446.533203,4026.041748,9051.025391,-1951.741577,-9799.154297,1,1015,-13,0.000993013,1677092945,555.9466746,3107.576287,1715.11344,485.0930937,3184.817395,1732.845522,608.4324101,3229.637796,1725.75248,,549.8240595,3174.010493,,249.8240595
1677092940,0.001430511,0.048892021,3.35,-2.1,-0.19,-0.02,0.01,-0.01,63.13,2.83,-98.16,-0.05,-0.02,1.26,-0.02,0.01,0,109.65,-2.44,-174.37,-0.29,0.11,0.69,-0.01,0,-0.01,98.6,2.09,11.6,0.010297298,1677092940,0.528460264,-12512.45117,9538.94043,657.5114136,-192.9524841,8468.180664,4055.420166,873.7386475,9129.272461,11712.97266,4843.546875,-6236.572266,7489.054688,-258.9925232,3038.04541,-3609.130859,-3727.010254,1970.499756,109.375,3741.333008,2411.417725,8761.352539,1977.905273,2873.128418,3235.270264,7852.335938,5512.492188,-349.2838745,6439.534668,4026.977783,9042.521484,-1951.578857,-9805.868164,1,1015,-13,0,1677092945,555.8294712,3107.217713,1715.081006,485.0261941,3184.491176,1732.8352,608.3956234,3229.23304,1725.722808,,549.7504296,3173.64731,,249.7504296
1677092940,0.001192093,0.058723688,4.04,-1.75,-0.01,-0.02,0.01,-0.01,63.17,2.82,-98.18,-0.11,-0.08,1.49,-0.01,0,0,109.65,-2.45,-174.38,-0.23,-0.01,0.74,-0.01,0.01,0,98.59,2.09,11.6,0.009831667,1677092940,0.528460264,-12522.37988,9537.02832,655.4769287,-204.1015625,8462.890625,4058.268311,874.5931396,9130.859375,11701.86426,4845.703125,-6229.003906,7489.990234,-258.3821716,3040.201904,-3615.397217,-3725.219727,1972.697021,103.3528671,3737.38623,2407.145264,8760.294922,1978.393555,2872.680664,3236.857178,7852.010254,5516.886719,-349.4059448,6425.862793,4027.588135,9028.036133,-1959.960938,-9814.982422,3,1011,-15,0,1677092945,555.7096251,3106.88743,1715.15918,484.9372663,3184.193426,1732.910359,608.3232596,3228.860099,1725.827919,,549.656717,3173.313652,,249.656717
1677092940,0.00166893,0.069049597,4.8,-1.68,-0.01,-0.02,0.01,-0.01,63.21,2.81,-98.19,0.01,-0.08,1.72,-0.01,0,0,109.65,-2.46,-174.39,-0.23,-0.01,0.74,-0.01,0.01,0,98.59,2.09,11.6,0.010325909,1677092940,0.528460264,-12535.9707,9537.231445,658.203125,-211.7106171,8461.466797,4060.91333,876.0579834,9131.185547,11695.59766,4854.003906,-6230.021484,7490.478516,-260.2946167,3041.259766,-3609.171631,-3721.354248,1961.914063,79.50846863,3731.160645,2399.129395,8758.422852,1974.853516,2871.297363,3235.921387,7849.365234,5512.329102,-350.5045776,6422.648438,4025.105957,9039.876953,-1975.260498,-9827.230469,3,1011,-15,0,1677092945,555.6067319,3106.594561,1715.203501,484.9159604,3183.914664,1732.912247,608.2867009,3228.531412,1725.865419,,549.6031311,3173.013546,,249.6031311
1677092940,0.000953674,0.079243898,5.38,-1.95,0.04,-0.02,0.01,-0.01,63.28,2.78,-98.23,0.01,-0.37,1.89,-0.01,0,0,109.65,-2.48,-174.4,-0.29,-0.01,0.69,0,0.01,-0.01,98.59,2.07,11.59,0.010194302,1677092940,0.528460264,-12547.16016,9536.254883,656.3314209,-216.5934296,8462.646484,4060.058838,876.7496948,9130.53418,11692.95313,4863.606934,-6244.05957,7488.078125,-263.9567261,3039.550781,-3608.35791,-3736.531738,1944.051147,68.88835144,3723.063232,2396.199707,8758.016602,1968.953491,2867.879395,3234.171631,7845.092773,5510.416992,-346.8424683,6407.633789,4023.559814,9052.042969,-1979.817749,-9842.407227,-1,1009,-16,0,1677092945,555.491959,3106.339121,1715.180405,484.897101,3183.696369,1732.858599,608.285202,3228.243947,1725.828144,,549.5580873,3172.759812,,249.5580873
1677092940,0.000953674,0.089676142,5.38,-2.01,-0.02,-0.02,0.01,-0.01,63.33,2.77,-98.25,0,-0.6,2,-0.01,0,0,109.65,-2.49,-174.41,-0.29,0.44,0.64,0,0.01,-0.01,98.58,2.06,11.6,0.010432243,1677092940,0.528460264,-12549.11328,9536.214844,647.8271484,-217.6513672,8465.209961,4052.937988,876.4241943,9132.975586,11687.58203,4869.018555,-6236.979492,7486.206055,-267.4967651,3037.679199,-3614.054443,-3769.816162,1923.299194,64.6158905,3718.709473,2399.047852,8752.075195,1967.325928,2865.966797,3234.741211,7841.430664,5517.293457,-343.5872498,6386.271484,4023.112061,9056.152344,-1971.557617,-9845.011719,-1,1009,-16,0,1677092945,555.4319699,3106.036553,1715.139647,484.8714382,3183.462995,1732.82292,608.2772509,3227.941271,1725.817156,,549.5268863,3172.480273,,249.5268863
1677092940,0.001192093,0.099440336,5.09,-2.01,-0.02,-0.02,0.01,-0.01,63.38,2.76,-98.27,-0.11,-0.54,1.88,-0.01,0,0,109.65,-2.51,-174.43,-0.23,0.67,0.59,-0.01,0,-0.01,98.58,2.06,11.6,0.009764194,1677092940,0.528460264,-12550.13086,9535.03418,638.0615234,-216.1458435,8461.547852,4049.153809,874.1862183,9128.255859,11684.61133,4859.578613,-6240.92627,7483.927734,-269.3278198,3035.807373,-3613.525391,-3777.913574,1922.770264,63.43587494,3714.233398,2389.974121,8743.612305,1959.798218,2864.095215,3233.23584,7842.041016,5512.858398,-344.6858826,6412.353516,4024.414307,9063.802734,-1967.407227,-9846.069336,-1,1009,-16,0,1677092945,555.3758683,3105.676408,1715.147335,484.8606779,3183.162086,1732.835655,608.2564588,3227.569827,1725.8299,,549.4976683,3172.136107,,249.4976683
1677092940,0.000953674,0.115716696,4.63,-2.08,-0.02,-0.02,0.01,-0.01,63.43,2.76,-98.29,-0.11,-0.42,1.83,0,0,0,109.65,-2.53,-174.44,-0.23,0.67,0.59,-0.01,0,-0.01,98.58,2.06,11.6,0.01627636,1677092940,0.542578697,-12558.22754,9534.220703,635.3759766,-214.2740936,8458.618164,4057.983643,871.5006714,9124.796875,11680.62402,4852.620605,-6238.566406,7483.683594,-268.1071167,3033.203125,-3609.090332,-3762.858154,1931.071045,63.68001556,3713.94873,2382.771973,8742.30957,1958.414795,2862.996582,3232.869629,7842.122559,5504.191406,-350.7893982,6423.991211,4024.536377,9063.720703,-1973.185303,-9854.492188,-2,1016,-16,0.014118433,1677092945,555.2736749,3105.308161,1715.142114,484.8058422,3182.815079,1732.837667,608.236389,3227.177478,1725.837168,,549.4386354,3171.766906,,249.4386354
1677092940,0.001430511,0.133153915,4.34,-2.08,-0.02,-0.02,0,-0.01,63.47,2.74,-98.3,-0.17,-0.3,1.54,-0.01,0,0,109.65,-2.54,-174.44,-0.12,-0.01,0.74,-0.01,0,-0.01,98.59,2.06,11.6,0.01743722,1677092940,0.542578697,-12566.52832,9535.15625,639.8112183,-215.1285858,8463.094727,4068.685059,872.2330933,9126.017578,11675.13086,4857.584961,-6226.644043,7487.548828,-260.8642578,3039.916992,-3600.016357,-3748.616699,1940.348389,70.06835938,3719.441895,2382.975342,8750.895508,1966.715576,2869.628906,3234.456543,7844.563965,5493.245605,-351.3997498,6421.468262,4022.29834,9062.255859,-1980.428101,-9848.510742,-2,1016,-16,0,1677092945,555.1539694,3105.008978,1715.139782,484.7334801,3182.50562,1732.852878,608.1834485,3226.826753,1725.831813,,549.356966,3171.447117,,249.356966
1677092940,0.000953674,0.143302202,4.28,-2.2,-0.19,-0.02,0,-0.01,63.52,2.72,-98.35,-0.11,-0.36,1.37,0,0,0,109.65,-2.55,-174.45,-0.17,-0.35,1.02,-0.01,0,0,98.58,2.05,11.59,0.010148287,1677092940,0.542578697,-12563.07031,9532.674805,651.9775391,-214.1520233,8466.146484,4062.703613,869.0999756,9123.535156,11678.58887,4858.195313,-6238.973145,7488.118652,-257.9345703,3044.067383,-3595.011475,-3745.07666,1937.62207,66.04003906,3721.883301,2386.434082,8751.220703,1968.383789,2872.680664,3236.531738,7845.296387,5509.114746,-354.7363281,6432.006836,4022.054199,9061.483398,-1984.619141,-9844.930664,-1,1012,-15,0,1677092945,555.1169133,3104.693076,1715.10555,484.6906337,3182.229177,1732.857994,608.2003153,3226.468511,1725.7893,,549.3359541,3171.130254,,249.3359541
1677092940,0.000953674,0.152645588,4.86,-2.07,-0.19,-0.02,0,-0.01,63.57,2.7,-98.37,-0.17,-0.13,1.15,0,0,0,109.64,-2.56,-174.46,-0.17,-0.46,1.08,0,0,0,98.58,2.03,11.58,0.009343386,1677092940,0.54363656,-12554.60645,9530.599609,655.1107178,-213.7451172,8467.773438,4061.523682,865.4785156,9122.396484,11687.94824,4859.782227,-6239.705566,7489.298828,-254.3945465,3048.055176,-3590.576172,-3739.542725,1940.917969,67.87109375,3721.232178,2391.438965,8750.366211,1962.809326,2871.419434,3236.694336,7843.465332,5521.810059,-355.9570313,6431.844238,4021.199707,9045.654297,-1986.450195,-9841.71582,-1,1012,-15,0.001057863,1677092945,555.0687564,3104.383379,1715.057677,484.6693536,3181.942659,1732.798124,608.1892621,3226.151042,1725.756442,,549.309124,3170.825693,,249.309124
1677092940,0.001430511,0.163882971,5.73,-1.66,-0.07,-0.02,0,0,63.63,2.7,-98.39,-0.11,-0.01,1.03,0,0,0,109.64,-2.57,-174.47,-0.11,-0.46,1.19,-0.01,0,0,98.58,2.02,11.57,0.011237383,1677092940,0.54363656,-12548.50293,9530.395508,655.1513672,-212.076828,8467.733398,4064.900879,865.0716553,9123.698242,11691.89453,4860.595703,-6233.561523,7492.513184,-249.5524139,3053.914551,-3584.269287,-3724.202637,1955.525757,77.92155457,3723.429443,2387.614014,8760.864258,1963.460327,2872.680664,3237.83374,7838.297852,5480.34668,-357.7067261,6426.757813,4019.979004,9030.273438,-1980.02124,-9842.407227,-1,1012,-15,0,1677092945,555.0485278,3104.074049,1715.035769,484.6671264,3181.650544,1732.797101,608.1895114,3225.835092,1725.772669,,549.3017219,3170.519895,,249.3017219
1677092940,0.001430511,0.173592567,6.54,-1.87,-0.07,-0.02,0,0,63.69,2.69,-98.41,-0.05,0.28,0.64,0,0,0,109.64,-2.58,-174.47,-0.17,-0.46,1.31,-0.01,0,0,98.57,2.01,11.56,0.009709597,1677092940,0.54363656,-12548.70605,9531.820313,662.3535156,-214.8844452,8466.227539,4063.517334,862.99646,9125.488281,11692.34277,4860.107422,-6229.695801,7496.378906,-246.6634216,3060.668945,-3582.194092,-3710.896973,1970.906616,95.09277344,3725.54541,2392.903809,8755.941406,1963.094116,2875.081543,3239.705566,7838.664063,5490.15332,-358.6425781,6429.484375,4018.473389,9020.507813,-1976.44043,-9850.504883,-1,1011,-13,0,1677092945,555.0390263,3103.738875,1715.051791,484.6656293,3181.359077,1732.823203,608.1798681,3225.513596,1725.846716,,549.2948412,3170.203849,,249.2948412
1677092940,0.000953674,0.182450056,7.43,-2.59,-0.19,-0.02,0,0,63.76,2.68,-98.43,0.01,0.28,0.64,-0.01,0,0,109.64,-2.58,-174.47,-0.05,-0.69,1.36,0,0,0,98.57,2,11.55,0.008857489,1677092940,0.54363656,-12550.21191,9530.192383,655.8431396,-222.2086639,8464.030273,4061.523682,864.8681641,9126.953125,11692.95313,4858.276367,-6228.637695,7497.84375,-242.2281952,3064.412598,-3585.04248,-3697.143555,1988.525391,111.2467499,3729.532959,2400.553467,8747.518555,1961.181641,2877.156738,3240.722656,7843.668945,5506.144531,-356.6487732,6424.316406,4018.107178,9032.552734,-1976.603271,-9859.782227,-1,1011,-13,0,1677092945,554.9883483,3103.41204,1715.012734,484.6071123,3181.057918,1732.828771,608.1855409,3225.154822,1725.840444,,549.2603338,3169.874927,,249.2603338
1677092940,0.000953674,0.190826416,7.91,-3.32,-0.2,-0.02,0,0,63.85,2.65,-98.48,0.01,0.33,0.58,-0.01,0,0,109.64,-2.59,-174.46,0.01,-0.91,1.36,0,0,0,98.57,1.99,11.54,0.00837636,1677092940,0.544490576,-12555.01367,9528.320313,649.3734131,-225.5045624,8457.845703,4055.908447,865.234375,9129.191406,11696.57422,4850.179199,-6220.540527,7498.006348,-239.7460938,3064.697266,-3594.441895,-3702.392578,1995.076538,125.2848358,3740.966797,2416.056396,8753.051758,1971.639038,2880.249023,3242.228271,7845.784668,5504.476074,-352.4983826,6418.009766,4018.717529,9033.813477,-1975.952148,-9867.147461,-2,1009,-9,0.000854015,1677092945,554.9120478,3103.06987,1714.943936,484.5384275,3180.707282,1732.788993,608.1194324,3224.79066,1725.825391,,549.1899692,3169.522604,,249.1899692
1677092940,0.001907349,0.199937105,8.08,-3.55,-0.26,-0.02,0,-0.01,63.93,2.64,-98.51,0.07,0.34,0.41,-0.01,0,0,109.64,-2.58,-174.47,0.01,-0.91,1.36,0,0,0,98.57,1.99,11.54,0.009110689,1677092940,0.544490576,-12557.25098,9528.768555,648.6409912,-220.0113983,8459.025391,4058.268311,864.8275146,9129.679688,11695.5166,4853.800781,-6211.263184,7498.332031,-240.8447266,3066.040039,-3600.911621,-3722.53418,1977.416992,112.4267578,3742.06543,2418.050293,8767.782227,1972.819092,2880.778076,3240.682129,7846.51709,5502.360352,-346.1100464,6427.571777,4017.94458,9029.378906,-1973.673584,-9869.710938,-2,1009,-9,0,1677092945,554.8336862,3102.741496,1714.93642,484.4471762,3180.362709,1732.785868,608.0686659,3224.434464,1725.824868,,549.1165094,3169.179556,,249.1165094
1677092940,0.001192093,0.20969677,7.91,-3.32,-0.2,-0.02,0.01,-0.01,64.01,2.62,-98.54,0.01,0.22,0.41,-0.01,0,0,109.64,-2.59,-174.47,-0.11,-0.41,1.2,0,0,-0.01,98.57,1.97,11.52,0.009759665,1677092940,0.544490576,-12552.16504,9529.867188,648.9664917,-219.2789764,8461.141602,4064.127686,864.7460938,9127.848633,11687.78516,4865.03125,-6221.354492,7496.989258,-246.2565155,3063.069824,-3590.372803,-3727.254395,1958.333374,86.22233582,3730.306152,2403.727295,8774.943359,1966.715576,2878.662109,3240.031006,7847.615723,5513.46875,-337.5651245,6430.338867,4018.595459,9025.960938,-1969.238281,-9863.891602,-2,1009,-9,0,1677092945,554.764459,3102.445409,1714.911362,484.4224824,3180.038627,1732.771949,608.0673856,3224.096976,1725.798983,,549.0847757,3168.860337,,249.0847757
1677092940,0.001907349,0.218513489,7.26,-3,-0.14,-0.02,0.01,-0.01,64.08,2.61,-98.57,0.18,0.22,0.46,-0.01,0,0,109.64,-2.6,-174.46,0,-0.35,1.14,0,0,0,98.57,1.95,11.51,0.008816719,1677092940,0.544490576,-12550.08984,9528.320313,640.0553589,-222.1272888,8463.908203,4064.69751,866.1295776,9130.208984,11686.84961,4876.87207,-6224.935059,7497.802734,-246.9889374,3059.692383,-3580.403809,-3709.065918,1973.307373,82.72298431,3730.102539,2403.116943,8775.106445,1967.488647,2877.563477,3240.600586,7848.470215,5532.755859,-335.2864685,6378.78418,4019.490723,9028.727539,-1976.725342,-9858.398438,-2,1011,-9,0,1677092945,554.7869868,3102.139888,1714.840091,484.4495288,3179.764613,1732.729246,608.0399025,3223.829683,1725.819412,,549.0921393,3168.578061,,249.0921393
1677092940,0.001430511,0.227876425,6.62,-2.84,-0.2,-0.02,0.01,0,64.14,2.6,-98.6,0.18,0.16,0.29,0,0,0,109.64,-2.6,-174.46,-0.11,-0.46,1.08,0,0,-0.01,98.57,1.94,11.5,0.009362936,1677092940,0.544490576,-12551.35156,9527.181641,641.7236328,-224.3652344,8465.820313,4068.766357,869.0999756,9130.290039,11675.7002,4880.290039,-6232.951172,7496.989258,-245.1171875,3060.262207,-3572.143555,-3687.5,1990.275146,93.70931244,3734.700684,2406.25,8767.416016,1969.482422,2879.150391,3240.722656,7850.66748,5522.705078,-336.3851013,6358.398438,4023.803955,9045.370117,-1981.201172,-9855.265625,-2,1011,-9,0,1677092945,554.8029679,3101.890258,1714.849241,484.4700478,3179.537914,1732.745687,608.0883053,3223.578159,1725.843229,,549.1204403,3168.335444,,249.1204403
1677092940,0.001430511,0.235952616,5.69,-2.85,-0.37,-0.02,0.01,0,64.21,2.57,-98.65,0.24,0.16,0.18,0,0,0,109.65,-2.6,-174.46,-0.11,-0.35,1.02,0,0,-0.01,98.56,1.93,11.49,0.008076191,1677092940,0.545471907,-12558.75684,9527.547852,640.9505615,-225.9114685,8462.036133,4069.86499,870.6461792,9131.469727,11662.10938,4871.582031,-6233.398438,7495.727539,-246.5413513,3060.994629,-3572.550537,-3674.397949,1983.479858,97.16796875,3734.293701,2404.907227,8770.385742,1973.266602,2878.173828,3239.054443,7851.68457,5498.006348,-343.5465698,6398.478516,4026.163818,9061.727539,-1976.806641,-9872.192383,-2,1011,-9,0.000981331,1677092945,484.4650618,3179.308458,1732.752769,554.7803672,3101.646679,1714.834554,608.0991927,3223.33418,1725.846863,,549.1148739,3168.096439,,249.1148739
1677092940,0.000953674,0.244863272,4.75,-2.75,-0.43,-0.02,0.01,0,64.25,2.56,-98.68,0.24,0.34,0.06,0,0,0,109.64,-2.59,-174.46,-0.29,-0.01,1.09,0,0,-0.01,98.56,1.92,11.49,0.008910656,1677092940,0.545471907,-12562.13379,9528.605469,636.6373901,-214.1113281,8466.308594,4066.569092,865.4378662,9125.12207,11666.25977,4854.248047,-6235.514648,7491.862305,-249.8372498,3059.936523,-3577.636719,-3684.814453,1963.623047,91.06445313,3734.090332,2401.692871,8772.216797,1977.946045,2875.244141,3237.548828,7850.057129,5498.779297,-345.8251953,6425.292969,4024.617676,9043.905273,-1975.260498,-9887.573242,-4,1009,-8,0,1677092945,554.7541932,3101.403973,1714.767532,484.4615889,3179.086821,1732.729644,608.1312983,3223.06833,1725.812952,,549.1156935,3167.853041,,249.1156935
1677092940,0.000953674,0.253967047,4.75,-2.75,-0.43,-0.02,0.01,0,64.25,2.56,-98.68,0.3,0.62,-0.16,-0.01,0,0,109.65,-2.6,-174.45,-0.29,-0.01,1.09,0,0,-0.01,98.56,1.92,11.49,0.009103775,1677092940,0.545471907,-12559.69238,9529.174805,644.53125,-206.5836639,8468.587891,4063.151123,862.3046875,9122.640625,11685.62891,4854.492188,-6225.871094,7492.635254,-251.0579529,3060.668945,-3578.531982,-3699.381592,1956.380249,89.92513275,3735.799316,2407.145264,8771.688477,1975.789429,2876.220703,3238.606934,7851.155762,5501.220703,-340.7389526,6444.702148,4023.966553,9038.737305,-1972.005249,-9875.976563,-4,1009,-8,0,1677092945,554.691936,3101.148686,1714.744426,484.4535021,3178.81434,1732.716282,608.1538428,3222.754341,1725.767184,,549.0997603,3167.572456,,249.0997603
1677092940,0.001192093,0.26289773,4,-2.82,-0.66,-0.02,0.01,0,64.29,2.56,-98.71,0.19,0.68,-0.16,-0.01,0,0,109.65,-2.6,-174.45,-0.17,-0.18,1.09,-0.01,0,0,98.55,1.91,11.49,0.008930683,1677092940,0.545471907,-12562.37793,9527.954102,648.8444214,-214.5996094,8465.495117,4053.99585,860.9212646,9120.849609,11701.9043,4872.070313,-6230.34668,7489.217285,-257.0393982,3048.217773,-3586.222412,-3733.072998,1949.422241,90.57617188,3735.351563,2415.690186,8770.101563,1971.720459,2875.203613,3237.02002,7852.702148,5503.336914,-343.3024292,6453.979492,4023.559814,9033.163086,-1969.156982,-9867.472656,-8,1012,-8,0,1677092945,484.4671905,3178.531824,1732.700277,554.7181565,3100.863996,1714.689865,608.1517206,3222.448266,1725.726466,,549.1123559,3167.281362,,249.1123559
1677092940,0.001192093,0.271362782,3.48,-2.77,-0.77,-0.02,0.01,0,64.36,2.54,-98.77,0.13,0.8,-0.39,-0.01,0,0,109.65,-2.59,-174.44,-0.11,-0.29,0.97,0,0,-0.01,98.55,1.88,11.47,0.008465052,1677092940,0.545471907,-12563.96484,9529.09375,639.8925781,-214.4368591,8471.232422,4049.64209,857.6660156,9117.269531,11705.77051,4878.173828,-6244.344238,7483.520508,-264.322937,3030.843262,-3594.808105,-3749.43042,1940.633179,76.86360931,3733.439209,2412.272217,8771.037109,1974.894287,2873.820068,3235.311035,7851.68457,5514.852051,-345.5403748,6450.887207,4022.74585,9039.713867,-1966.796875,-9866.537109,-8,1012,-8,0,1677092945,484.4963222,3178.276744,1732.698596,554.7553463,3100.599676,1714.637495,608.2206588,3222.163956,1725.706018,,549.1574425,3167.013459,,249.1574425
1677092940,0.00166893,0.281432152,3.36,-2.71,-0.83,-0.02,0.01,0,64.4,2.52,-98.82,0.07,1.14,-0.44,-0.01,0,0,109.65,-2.59,-174.43,0,-0.12,0.34,0,0,-0.01,98.55,1.87,11.47,0.01006937,1677092940,0.546474218,-12568.92969,9527.506836,629.7200928,-214.3147888,8474.203125,4048.950439,861.1654053,9119.018555,11703.20703,4882.771973,-6242.431641,7484.375,-266.1946716,3025.675537,-3594.441895,-3758.300781,1944.783569,73.77116394,3734.049561,2416.097168,8775.675781,1977.986694,2875.366211,3236.287598,7853.230957,5532.145508,-343.4244995,6438.110352,4023.071533,9047.689453,-1969.360352,-9867.228516,-8,1012,-8,0.001002312,1677092945,554.7536861,3100.43454,1714.652815,484.542786,3178.107441,1732.718716,608.2474865,3221.991837,1725.699191,,549.1813195,3166.844606,,249.1813195
1677092940,0.000715256,0.291669369,3.19,-2.83,-0.78,-0.02,0,-0.01,64.43,2.51,-98.86,0.02,1.2,-0.43,-0.01,0,0,109.65,-2.58,-174.41,0,0.23,-0.22,0,0,-0.01,98.55,1.88,11.47,0.010237217,1677092940,0.558582783,-12570.27246,9526.408203,636.6373901,-218.0582733,8472.005859,4056.925537,863.7695313,9119.303711,11696.98145,4887.125977,-6237.874512,7484.456543,-267.0491638,3024.047852,-3602.335693,-3762.410645,1948.567749,75.15462494,3732.218506,2412.963867,8769.165039,1978.556396,2873.250488,3236.816406,7852.294922,5533.569336,-342.0817261,6431.355957,4023.396973,9049.032227,-1970.092773,-9858.683594,-8,1011,-8,0.012108564,1677092945,484.5641678,3177.980252,1732.762634,554.7850342,3100.286861,1714.633076,608.263875,3221.854262,1725.712541,,549.204359,3166.707125,,249.204359
1677092940,0.00166893,0.300667524,3.53,-2.54,-0.71,-0.02,0,-0.01,64.47,2.51,-98.88,0.08,1.32,-0.55,-0.01,0,0,109.65,-2.58,-174.4,0,0.4,-0.34,0,0,-0.01,98.55,1.88,11.48,0.008998156,1677092940,0.559540987,-12566,9528.849609,639.2822266,-223.6735077,8469.076172,4060.669189,862.3453979,9116.577148,11693.0752,4888.143066,-6248.128418,7483.073242,-267.0898438,3021.647217,-3605.143311,-3766.357422,1939.738037,68.11523438,3730.428223,2407.877686,8770.507813,1980.02124,2874.511719,3237.02002,7853.719238,5511.393555,-335.0830078,6440.795898,4023.396973,9048.583984,-1967.529297,-9850.016602,-8,1011,-8,0.000958204,1677092945,554.833988,3100.078887,1714.609691,484.6428344,3177.767186,1732.752353,608.3519027,3221.647238,1725.704868,,549.2762417,3166.49777,,249.2762417
1677092940,0.001192093,0.310971737,4.34,-2.58,-0.66,-0.02,0,-0.01,64.51,2.5,-98.91,-0.1,1.04,-0.55,-0.01,0,0,109.65,-2.58,-174.39,0,0.62,-0.33,-0.01,0,-0.01,98.56,1.9,11.48,0.010304213,1677092940,0.559540987,-12562.41895,9529.459961,646.1181641,-223.2259216,8468.75,4058.105713,860.7584839,9115.356445,11693.64453,4879.191406,-6252.116211,7480.794434,-266.5608826,3018.758301,-3613.851074,-3773.234131,1933.14624,67.30143738,3732.259277,2407.348633,8776.693359,1979.817749,2874.959473,3237.752441,7852.742676,5516.113281,-331.8684998,6446.94043,4024.292236,9045.288086,-1964.762451,-9848.714844,-2,1008,-5,0,1677092945,484.674631,3177.570719,1732.788496,554.8667215,3099.85667,1714.602723,608.3590508,3221.455584,1725.704221,,549.3001345,3166.294324,,249.3001345
