timestamp,delay,time1(ms),roll1,pitch1,yaw1,accelx1,accely1,accelz1,euler_x1,euler_y1,euler_z1,roll2,pitch2,yaw2,accelx2,accely2,accelz2,euler_x2,euler_y2,euler_z2,roll3 ,pitch3,yaw3,accelx3,accely3,accelz3,euler_x3,euler_y3,euler_z3,delay,timestamp,time(ms),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,accel_x,accel_y,accel_z,delay,timestamp ,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,,avg_x,avg_y
1677091719,0.14591217,0.014529228,-3.96,0.16,-0.35,-0.03,0,0.02,74.73,-1.43,-144.75,-0.78,2.71,-1.38,-0.01,0,-0.01,114.92,29.16,-55.84,-0.63,-2.66,0.59,0.02,-0.01,0,101.69,-34.88,-44.81,0.014529228,1677091719,0.540414095,-16321.16797,8530.72168,-2273.4375,-2114.217285,5757.609375,2466.796875,-11.06770897,8059.123047,10173.0957,5175.700195,-8815.145508,7430.013184,-1627.970459,2544.921875,-3630.859375,-4242.553711,2493.855957,-480.9570313,3189.860107,2252.970459,7579.467773,1200.114014,2295.73584,2871.21582,7209.106445,5154.826172,-656.6976318,6153.401855,4550.944336,7994.750977,-3380.615234,-13158.16309,-88,1016,35,0.540414095,1677091725,26.46998597,2919.277446,1360.270805,-38.23687804,3003.026303,1364.931696,86.94467712,3037.051042,1350.147761,,,
1677091720,0.002145767,0.025018215,-3.31,-0.34,-0.35,-0.03,-0.01,0.03,74.69,-1.43,-144.75,-0.96,1.97,-1.22,-0.01,0,0,114.92,29.16,-55.81,-0.69,-2.33,0.71,0.01,-0.01,0,101.71,-34.88,-44.93,0.010488987,1677091719,0.541309834,-16322.51074,8530.029297,-2274.332764,-2116.902832,5755.167969,2468.62793,-13.71256542,8054.769043,10168.90527,5179.80957,-8820.556641,7426.106934,-1631.795288,2538.899902,-3639.567139,-4256.632813,2483.154297,-486.7757263,3186.320068,2251.912598,7569.743164,1199.178101,2291.910889,2867.553711,7205.77002,5146.484375,-659.4238281,6151.041992,4548.869141,7992.431641,-3380.940918,-13155.43652,-88,1016,35,0.000895739,1677091725,26.43749418,2919.276585,1360.16341,-38.33480898,3002.989605,1364.862793,86.85026586,3037.036454,1350.07691,,,
1677091720,0.001907349,0.033551931,-2.49,-0.67,-0.36,-0.03,-0.01,0.03,74.67,-1.42,-144.76,-0.73,1.8,-1.17,0,0,0,114.92,29.16,-55.79,-0.34,-2.77,0.7,0.01,-0.01,0,101.73,-34.88,-44.96,0.008533716,1677091719,0.541309834,-16319.2959,8532.755859,-2272.908691,-2114.501953,5756.67334,2467.48877,-9.928385735,8056.600098,10168.13184,5189.12793,-8814.657227,7423.583984,-1636.59668,2536.906006,-3648.803711,-4264.201172,2475.585938,-491.9433594,3179.850342,2250,7575.358398,1193.766357,2286.865234,2867.472412,7201.98584,5140.828613,-662.3942261,6147.29834,4549.52002,7991.984375,-3384.073975,-13149.8623,-85,1016,35,0,1677091725,26.3654115,2919.225472,1360.105908,-38.3332846,3002.941612,1364.789596,86.87433784,3036.991703,1350.027087,,,
1677091720,0.00166893,0.044552565,-1.91,-0.6,-0.3,-0.03,-0.01,0.03,74.66,-1.42,-144.77,-0.74,1.17,-0.95,0,0,0,114.93,29.16,-55.78,-0.34,-2.77,0.7,0.01,-0.01,0,101.73,-34.88,-44.96,0.011000633,1677091719,0.542309284,-16320.23145,8531.820313,-2277.750732,-2113.28125,5751.220703,2458.658936,-7.771810055,8059.32666,10164.75488,5185.668945,-8811.401367,7422.119141,-1640.991211,2535.807373,-3660.807373,-4267.089844,2472.045898,-494.5882263,3175.90332,2253.743652,7564.778809,1189.697266,2282.267334,2865.722656,7197.835449,5134.643555,-660.5631714,6144.572266,4548.014648,7990.15332,-3385.213379,-13148.15332,-85,1016,35,0.000999451,1677091725,26.36427318,2919.187899,1360.067637,-38.3919715,3002.894657,1364.779965,86.85902507,3036.994128,1349.986343,,,
1677091720,0.000953674,0.053560972,-1.79,-0.6,-0.24,-0.03,-0.01,0.03,74.64,-1.42,-144.77,-0.63,0.71,-0.79,0,0,0,114.93,29.17,-55.77,-0.16,-2.43,0.59,0.01,-0.01,-0.01,101.74,-34.88,-44.99,0.009008408,1677091719,0.542309284,-16321.69629,8532.226563,-2278.361084,-2116.699219,5750.366211,2452.636719,-6.022135735,8061.401855,10166.01563,5175.170898,-8809.041992,7421.916016,-1645.385742,2532.674316,-3672.281982,-4274.780273,2461.547852,-500.976593,3173.055176,2250.936035,7571.492676,1188.110352,2279.785156,2867.06543,7196.085938,5126.668457,-660.5631714,6143.717773,4547.078613,7987.38623,-3384.277344,-13150.35059,-88,1020,30,0,1677091725,26.2543549,2919.201119,1360.160239,-38.45313213,3002.871671,1364.800266,86.81566338,3036.959549,1350.008822,,,
1677091720,0.000715256,0.062188148,-1.79,-0.6,-0.24,-0.03,-0.01,0.03,74.64,-1.42,-144.77,-0.46,0.36,-0.68,0,0,-0.01,114.92,29.18,-55.76,0.07,-1.87,0.54,0.02,-0.01,-0.01,101.76,-34.88,-45.01,0.008627176,1677091719,0.542309284,-16320.96387,8532.674805,-2278.768066,-2115.966797,5756.062988,2449.21875,-6.022135735,8061.849121,10168.25391,5184.977539,-8813.924805,7420.898438,-1644.36853,2533.040527,-3664.794922,-4267.741211,2465.861084,-497.0296326,3173.583984,2245.64624,7566.772461,1192.749023,2281.087402,2867.391113,7197.103027,5127.64502,-659.9935303,6146.037109,4547.811035,7989.217285,-3382.283691,-13149.21094,-88,1020,30,0,1677091725,26.24506539,2919.156986,1360.1518,-38.49587708,3002.846765,1364.827078,86.82977139,3036.957908,1350.016132,,,
1677091720,0.000953674,0.071875334,-1.62,-0.37,-0.18,-0.03,0,0.03,74.62,-1.42,-144.78,-0.29,0.35,-0.51,0,0,-0.01,114.92,29.18,-55.75,0.07,-1.87,0.54,0.02,-0.01,-0.01,101.76,-34.88,-45.01,0.009687185,1677091719,0.542309284,-16320.27246,8531.820313,-2277.709961,-2112.060547,5759.155273,2455.444336,-7.609049797,8063.680176,10176.75781,5183.634766,-8815.795898,7420.369629,-1647.501709,2530.273438,-3652.303223,-4265.910156,2467.081787,-499.9593201,3175.496582,2242.919922,7564.616211,1194.783569,2280.843262,2865.560059,7196.696289,5130.330566,-657.7962646,6148.844727,4546.224121,7990.885742,-3380.900146,-13152.01855,-88,1020,30,0,1677091725,26.22860116,2919.129935,1360.108347,-38.5499103,3002.830713,1364.843247,86.7615239,3036.945004,1350.058854,,,
1677091720,0.000953674,0.084440231,-1.39,-0.19,-0.12,-0.03,0,0.03,74.6,-1.42,-144.79,-0.11,0.23,-0.34,0,0,-0.01,114.92,29.18,-55.75,0.18,-1.3,0.32,0.01,-0.01,-0.01,101.81,-34.89,-45.11,0.012564898,1677091719,0.543346643,-16319.70313,8532.633789,-2276.611328,-2114.298584,5756.958008,2463.70459,-6.306966305,8064.738281,10178.99609,5183.268555,-8816.081055,7421.020508,-1647.257568,2531.738281,-3642.211914,-4270.141602,2471.842529,-497.8027344,3178.385498,2248.901367,7567.382813,1195.43457,2281.860352,2865.763428,7198.039063,5135.294922,-655.7617188,6152.628906,4545.573242,7991.862305,-3380.086426,-13148.6416,-89,1014,35,0.001037359,1677091725,26.218863,2919.039482,1359.981401,-38.56952046,3002.748911,1364.759216,86.62604097,3036.81122,1350.085313,,,
1677091720,0.001430511,0.093770504,-1.22,-0.02,-0.12,-0.03,0,0.02,74.55,-1.36,-144.79,0,0,-0.11,0,0,-0.01,115.03,29.12,-55.7,0.47,-1.13,0.26,0.01,0,-0.01,101.84,-34.89,-45.14,0.009330273,1677091719,0.543346643,-16311.03613,8534.383789,-2271.606445,-2108.642578,5758.626465,2467.85498,-4.272460938,8064.738281,10182.57715,5184.407715,-8814.331055,7422.200684,-1647.216797,2533.243896,-3635.335449,-4277.46582,2477.091553,-488.7695313,3177.937988,2256.754639,7574.09668,1194.051147,2281.453613,2866.04834,7200.073242,5132.161621,-655.4769287,6154.704102,4547.160156,7994.547852,-3379.191162,-13142.0498,-89,1014,35,0,1677091725,26.15853076,2918.974945,1359.909897,-38.66540503,3002.68084,1364.730962,86.60321813,3036.773523,1350.001988,,,
1677091720,0.00166893,0.10358119,-0.93,-0.07,0,-0.02,0,0.03,74.53,-1.36,-144.79,0.11,-0.17,0,0,0,0,115.03,29.13,-55.71,0.53,-1.64,0.31,0.01,0,0,101.87,-34.89,-45.17,0.009810686,1677091719,0.543346643,-16308.43164,8536.132813,-2265.665771,-2099.365234,5769.775391,2474.324707,-1.871744871,8067.749512,10189.33105,5184.082031,-8809.041992,7421.793945,-1649.332764,2530.35498,-3639.811279,-4286.417969,2470.458984,-485.5143433,3175.0896,2252.522949,7580.89209,1195.068359,2281.534912,2866.902832,7201.904297,5126.017578,-649.7802734,6158.284668,4548.339844,7995.442871,-3375.244141,-13140.70703,-89,1014,35,0,1677091725,26.16784966,2918.915684,1359.872225,-38.56094677,3002.606215,1364.613928,86.6312998,3036.721818,1349.951502,,,
