timestamp,delay,time(ms),roll1,pitch1,yaw1,accelx1,accely1,accelz1,euler_x1,euler_y1,euler_z1,roll2,pitch2,yaw2,accelx2,accely2,accelz2,euler_x2,euler_y2,euler_z2,roll3 ,pitch3,yaw3,accelx3,accely3,accelz3,euler_x3,euler_y3,euler_z3,delay,timestamp,time(ms),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,accel_x,accel_y,accel_z,delay,timestamp ,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,,avg_x,avg_y
1677090483,0.000953674,0.103268623,-2.14,-0.6,-0.59,0.23,0.12,-0.21,60.17,15.91,-151.43,-0.39,-2.4,0.81,-0.01,0.01,0.04,109.4,-1.49,-69.32,1.13,-3.73,2.28,-0.02,0.01,-0.06,91.3,-2.39,-24.55,0.009824038,1677090483,0.535672665,-21926.35156,7005.615234,-3952.270508,-2562.215332,3422.444824,1987.87439,-450.4801636,6596.39502,7884.074219,4909.301758,-9627.645508,6831.461914,-2139.648438,1849.812866,-2310.384277,-3817.179443,1969.034912,-1810.668945,2681.355957,2345.865967,6506.266602,1068.074585,1809.936523,2642.822266,6546.875,4567.952637,-1389.811279,5988.810547,4753.173828,6953.979492,-3260.172607,-17801.79883,-175,1004,-45,0,1677090489,22.04136386,3093.367259,1742.35589,82.93394288,3010.423007,1719.680657,148.7008018,3124.232334,1735.817866,,84.55870286,3076.007534
1677090483,0.001430511,0.113757849,-2.14,-0.6,-0.59,0.23,0.12,-0.21,60.17,15.91,-151.43,-0.39,-2.4,0.81,-0.01,0.01,0.04,109.4,-1.49,-69.32,1.42,-3.28,2.23,-0.01,0,-0.07,91.41,-2.46,-24.38,0.010489225,1677090483,0.535672665,-21925.49805,7006.225586,-3953.694824,-2561.401367,3421.264648,1985.758545,-449.3815308,6594.604492,7887.573242,4919.759277,-9625.936523,6830.77002,-2141.520264,1849.324585,-2309.529785,-3820.43457,1960.856201,-1811.197998,2682.861328,2350.097656,6497.924805,1069.498779,1810.221436,2643.147949,6549.76416,4571.248535,-1389.241577,5987.101563,4755.412109,6955.444336,-3261.556152,-17803.91406,-175,1004,-45,0,1677090489,22.10924779,3093.581405,1742.530266,83.11734052,3010.677188,1719.913801,148.7209342,3124.588742,1735.929042,,84.64917418,3076.282445
1677090483,0.000953674,0.123436689,-1.02,2.15,0.14,0.22,0.13,-0.21,60.16,15.92,-151.4,-0.38,-1.88,0.65,-0.01,0.01,0.04,109.39,-1.49,-69.34,1.47,-2.04,2.48,-0.02,0,-0.08,91.43,-2.48,-24.4,0.009678841,1677090483,0.536650181,-21918.70117,7006.103516,-3952.921631,-2550.944092,3425.618652,1989.583374,-448.6897888,6597.981934,7886.189941,4914.713867,-9620.80957,6829.589844,-2141.479492,1847.49353,-2304.036621,-3790.649414,1974.772217,-1808.756592,2685.465576,2350.42334,6519.083984,1072.631836,1812.37793,2643.758301,6550.65918,4573.730469,-1386.230469,5982.299805,4756.632813,6956.095703,-3265.50293,-17803.91406,-175,1004,-45,0.000977516,1677090489,83.2046088,3010.95363,1720.19339,22.16818015,3093.783666,1742.647549,148.7207295,3124.917749,1736.034395,,84.69783947,3076.551682
1677090483,0.001192093,0.133476973,-0.75,3.28,0.61,0.2,0.13,-0.21,60.89,15.41,-151.29,-0.67,-1.94,0.65,-0.01,0.01,0.03,109.27,-1.44,-69.39,1.58,-1.64,2.43,-0.03,0,-0.08,91.44,-2.5,-24.42,0.010040283,1677090483,0.536650181,-21917.76563,7005.981445,-3953.531982,-2546.020508,3434.082031,1996.419312,-449.9918823,6597.77832,7878.051758,4902.669434,-9626.220703,6829.467773,-2141.031982,1849.731445,-2288.859131,-3770.101074,1981.119873,-1808.268311,2688.802246,2345.621826,6519.490723,1072.509766,1813.273193,2645.426514,6550.456055,4548.095703,-1389.811279,5982.584961,4756.91748,6950.114258,-3282.104492,-17807.82031,-175,1004,-47,0,1677090489,83.29976649,3011.19674,1720.306615,22.20299703,3094.005977,1742.632045,148.7428689,3125.237757,1735.989691,,84.74854414,3076.813492
1677090483,0.001192093,0.143231869,-2.32,3.25,0.67,0.19,0.12,-0.19,60.87,15.43,-151.22,-0.96,-2.28,0.87,-0.01,0.01,0.03,109.26,-1.44,-69.41,1.58,-1.64,2.43,-0.03,0,-0.08,91.44,-2.5,-24.42,0.009754896,1677090483,0.536650181,-21921.83594,7004.638672,-3957.316162,-2554.484131,3423.461914,1992.390991,-452.1891479,6592.936523,7861.938477,4899.088867,-9632.202148,6829.223633,-2142.293457,1853.068115,-2278.890137,-3784.26123,1961.629272,-1809.326172,2688.924316,2349.609375,6514.852051,1073.445679,1813.802124,2645.711426,6553.263672,4543.172363,-1392.863037,5982.503418,4755.412109,6949.015625,-3280.55835,-17814.12891,-175,1004,-47,0,1677090489,83.37811916,3011.432312,1720.385313,22.22968146,3094.247432,1742.624044,148.7813864,3125.540956,1735.872077,,84.79639567,3077.073566
1677090483,0.00166893,0.153333902,-1.84,2.53,0.14,0.19,0.12,-0.19,60.84,15.45,-151.17,-1.2,-2.28,1.16,-0.01,0.01,0.03,109.25,-1.44,-69.44,1.35,-1.76,2.48,-0.02,0,-0.09,91.46,-2.53,-24.44,0.010102034,1677090483,0.536650181,-21928.71094,7002.685547,-3960.083008,-2551.595215,3415.120605,1991.333008,-452.1077576,6591.837891,7859.416016,4906.25,-9631.958008,6829.671387,-2145.629883,1852.254272,-2285.888672,-3803.182129,1950.927734,-1814.005615,2682.617188,2342.814209,6502.116211,1071.329834,1810.953857,2645.385742,6551.879883,4569.865234,-1391.764404,5982.910156,4755.167969,6951.049805,-3269.694092,-17814.08789,-177,1004,-49,0,1677090489,83.54730272,3011.649159,1720.542941,22.35604807,3094.450452,1742.676189,148.8497687,3125.834261,1735.867125,,84.91770651,3077.31129
1677090483,0.000715256,0.163382292,-1.84,2.53,0.14,0.19,0.12,-0.19,60.84,15.45,-151.17,-1.43,-2.33,1.56,-0.01,0.01,0.03,109.24,-1.45,-69.47,1.35,-1.76,2.48,-0.02,0,-0.09,91.46,-2.53,-24.44,0.010048389,1677090483,0.630571365,-21928.54883,7003.092773,-3963.012695,-2557.9021,3416.95166,1989.908936,-451.171875,6592.529297,7866.04834,4888.834961,-9629.923828,6830.607422,-2143.229248,1851.359131,-2300.65918,-3796.915771,1958.862305,-1809.041382,2683.878662,2347.08667,6505.086426,1080.118896,1811.157227,2646.728516,6550.456055,4587.321289,-1389.770508,5980.184082,4755.818848,6950.927734,-3262.654785,-17809.28516,-177,1004,-49,0.093921185,1677090489,83.7314752,3011.823164,1720.801807,22.49640187,3094.628958,1742.856553,148.9785844,3126.068916,1735.926053,,85.06882049,3077.507012
1677090483,0.001192093,0.173511744,-1.44,3.05,0.04,0.19,0.12,-0.18,61.5,14.94,-151.07,-1.42,-1.89,2.09,-0.01,0.02,0.04,109.22,-1.47,-69.49,1.05,-0.46,2.11,-0.01,0,-0.08,91.73,-2.65,-24.12,0.010129452,1677090483,0.630571365,-21929.44336,7002.929688,-3960.123779,-2561.401367,3420.85791,1986.450195,-450.3987732,6593.75,7874.471191,4867.391113,-9628.78418,6829.345703,-2143.63623,1849.609375,-2304.972412,-3789.876465,1962.239624,-1803.019287,2685.587646,2350.057129,6513.997559,1089.803101,1812.37793,2646.077637,6553.263672,4584.79834,-1391.031982,5982.34082,4756.266602,6951.98584,-3260.57959,-17812.78516,-177,1004,-49,0,1677090489,84.02112655,3011.954956,1721.032269,22.72457348,3094.750028,1743.016906,149.1468598,3126.274728,1735.967255,,85.29751993,3077.659904
1677090483,0.001430511,0.183842897,-0.87,3.8,0.11,0.19,0.12,-0.17,61.51,14.96,-151.04,-1.21,-0.54,3.2,-0.02,0.02,0.05,109.09,-1.47,-69.57,0.88,0.16,1.6,0,0,-0.08,91.74,-2.66,-24.12,0.010331154,1677090483,0.630571365,-21928.79297,7004.150391,-3958.781006,-2557.942871,3419.759277,1982.991577,-447.5504761,6597.493652,7884.155273,4872.558594,-9625.610352,6829.711914,-2142.171387,1851.847412,-2302.856445,-3783.528809,1975.911499,-1794.148804,2686.93042,2351.521973,6511.393555,1087.158203,1813.476563,2647.338867,6553.996094,4565.999512,-1391.438843,5982.503418,4756.022461,6952.840332,-3265.625,-17822.95703,-178,1004,-52,0,1677090489,84.24483544,3012.079612,1721.23514,22.93321562,3094.844284,1743.187368,149.3212071,3126.461528,1735.963806,,85.49975272,3077.795142
1677090483,0.000715256,0.193490267,-1.37,5.56,0.13,0.2,0.13,-0.17,61.51,15.01,-150.95,-0.77,1.38,3.99,0,0.02,0.04,109.07,-1.51,-69.57,0.87,1.07,0.99,0,0,-0.08,91.75,-2.68,-24.11,0.009647369,1677090483,0.630571365,-21920.08594,7005.981445,-3956.624512,-2562.662842,3414.469482,1977.620483,-447.8759766,6597.697266,7888.46875,4870.158203,-9628.540039,6830.403809,-2140.787842,1856.526733,-2315.26709,-3774.047852,1990.112305,-1783.325195,2687.988281,2364.298584,6522.42041,1079.549194,1813.069702,2647.257568,6553.42627,4568.522461,-1394.327881,5980.387695,4754.760742,6951.049805,-3271.443848,-17822.71289,-178,1004,-52,0,1677090489,84.53481007,3012.188303,1721.398156,23.14515687,3094.901669,1743.296347,149.494589,3126.66371,1735.928096,,85.72485198,3077.917894
