timestamp,delay,time(ms),roll1,pitch1,yaw1,accelx1,accely1,accelz1,euler_x1,euler_y1,euler_z1,roll2,pitch2,yaw2,accelx2,accely2,accelz2,euler_x2,euler_y2,euler_z2,roll3 ,pitch3,yaw3,accelx3,accely3,accelz3,euler_x3,euler_y3,euler_z3,delay,timestamp,time(ms),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,accel_x,accel_y,accel_z,delay,timestamp ,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,,AVG X,AVG Y ,,,
1677090738,0.000953674,0.119445801,-5.59,0.19,-0.41,-0.02,0.01,-0.03,63.65,0.52,-139.21,0.11,-0.29,0.4,0,0,0,109.07,-1.78,-32.54,0,-0.17,0.17,-0.01,0,-0.01,95.85,-1.6,-6.97,0.009901524,1677090737,0.023104191,-20977.25391,7249.959473,-3580.525879,-2334.472656,4142.211914,2108.520508,-497.1110229,6749.10498,8446.615234,4766.113281,-9668.498047,6903.076172,-2128.33667,2041.99231,-2781.37207,-3888.346436,1904.622437,-1663.94043,2692.504883,2268.39209,6590.495117,922.8515625,2004.028442,2588.623047,6450.765137,4612.670898,-1171.915771,5944.458008,4504.882813,6936.808594,-3513.590576,-16992.63477,-213,985,-108,0,1677090744,93.26765442,3035.95006,1724.855408,29.62638243,3117.701442,1745.268418,155.7564565,3152.619718,1738.293374,,92.8834978,3102.090407,,,
1677090738,0.000715256,0.1352005,-5.82,0.35,-0.35,-0.02,0.01,-0.03,63.65,0.5,-139.17,0.06,-0.06,0.4,0,0,0,109.1,-1.79,-32.55,0.06,0,0.06,-0.01,0,-0.01,95.86,-1.6,-6.97,0.0157547,1677090737,0.023104191,-20973.87695,7252.197266,-3571.940186,-2336.995605,4147.908691,2116.536621,-493.9371948,6752.075195,8461.629883,4780.477051,-9662.150391,6907.470703,-2123.291016,2049.52002,-2775.228027,-3885.57959,1910.074951,-1658.162476,2695.719482,2273.803711,6588.256836,931.8847656,2008.422974,2589.72168,6444.743164,4633.341797,-1165.405273,5948.852539,4501.383789,6929.240234,-3502.278809,-16992.35156,-213,985,-108,0,1677090744,93.1900092,3036.054422,1724.882626,29.54034713,3117.80463,1745.258587,155.6613698,3152.71002,1738.299797,,92.79724203,3102.18969,,,
1677090738,0.000476837,0.144111872,-5.82,0.41,-0.29,-0.02,0.01,-0.03,63.59,0.51,-139.16,0.06,-0.06,0.4,0,0,0,109.1,-1.79,-32.55,0.06,0,0.11,-0.02,0,-0.02,95.86,-1.6,-6.97,0.008911371,1677090737,0.053098202,-20971.15039,7252.522949,-3567.586426,-2335.48999,4142.537598,2112.874512,-497.5179138,6746.053223,8477.824219,4783.162598,-9660.929688,6907.104492,-2123.901367,2049.682617,-2768.595459,-3887.573242,1907.511475,-1669.474365,2692.789795,2271.606445,6574.910645,932.0068359,2006.551147,2589.355469,6448.649414,4615.275391,-1170.817139,5975.382813,4500.488281,6925.415039,-3500.366211,-16993.04297,-213,985,-108,0.029994011,1677090744,93.12035992,3036.121536,1724.886203,29.46234753,3117.896855,1745.271476,155.5982406,3152.789945,1738.309698,,92.72698268,3102.269445,,,
1677090738,0.00166893,0.152899027,-5.59,0.47,-0.23,-0.02,0.01,-0.03,63.54,0.52,-139.16,0.06,-0.01,0.4,0,0,0,109.1,-1.79,-32.55,0,0.17,0.06,-0.02,0,-0.01,95.85,-1.62,-6.96,0.008787155,1677090737,0.053098202,-20972.61523,7252.88916,-3566.080811,-2345.133545,4133.300781,2099.690918,-498.046875,6745.687012,8497.84375,4784.26123,-9660.116211,6907.87793,-2123.98291,2050.130371,-2760.782959,-3884.114746,1906.290771,-1686.564209,2690.26709,2270.467285,6570.963867,929.6061401,2006.103638,2590.413574,6454.508789,4600.341797,-1177.734375,5995.402344,4501.62793,6921.75293,-3502.400879,-17014.60742,-208,987,-112,0,1677090744,93.04193315,3036.247617,1724.923482,29.37416976,3118.020367,1745.289664,155.5051211,3152.906552,1738.317585,,92.64040801,3102.391512,,,
1677090738,0.00166893,0.161252737,-5.3,0.13,-0.12,-0.02,0.02,-0.03,63.43,0.52,-139.15,0,-0.17,0.28,0,0,0,109.1,-1.8,-32.56,0,0.17,0.06,-0.02,0,-0.01,95.85,-1.62,-6.96,0.00835371,1677090737,0.053098202,-20974.48828,7252.929688,-3565.348389,-2348.754883,4130.412109,2091.796875,-500.5289917,6744.344238,8513.143555,4783.89502,-9658.569336,6910.115723,-2120.890381,2055.135254,-2757.161621,-3871.21582,1921.834351,-1680.786133,2693.725586,2256.591797,6573.039063,934.0006714,2006.754639,2590.535645,6455.159668,4567.667969,-1183.675171,6019.938477,4501.424316,6926.188477,-3504.313232,-17029.05273,-208,987,-112,0,1677090744,92.97139178,3036.425783,1724.907248,29.32240365,3118.191507,1745.274637,155.4598948,3153.085345,1738.28305,,92.5845634,3102.567545,,,
1677090738,0.001430511,0.169291258,-5.41,-0.16,-0.13,-0.02,0.02,-0.03,63.44,0.51,-139.1,0.12,0.17,0,0,0,0,109.1,-1.8,-32.56,0,0.17,0.12,-0.02,0,-0.01,95.85,-1.62,-6.96,0.008038521,1677090737,0.054096699,-20973.87695,7254.882813,-3562.093262,-2341.959717,4132.202148,2089.477539,-500.5289917,6745.687012,8519.613281,4785.115723,-9654.785156,6910.970215,-2117.919922,2062.011719,-2754.394531,-3850.504639,1936.726929,-1676.269531,2695.841553,2256.347656,6566.203125,926.7985229,2007.283569,2588.94873,6459.065918,4581.420898,-1190.95874,6067.179688,4506.55127,6936.279297,-3506.469727,-17026.32617,-208,987,-112,0.000998497,1677090744,92.92849278,3036.595294,1724.929803,29.30067121,3118.360979,1745.261823,155.431637,3153.25185,1738.301804,,92.55360032,3102.736041,,,
1677090738,0.00166893,0.178025961,-5.41,-0.16,-0.13,-0.02,0.02,-0.03,63.44,0.51,-139.1,0.12,0.17,0,0,0,0,109.1,-1.8,-32.56,0,0.17,0.12,-0.02,0,-0.01,95.85,-1.62,-6.96,0.008734703,1677090737,0.054096699,-20965.37305,7254.557617,-3562.5,-2328.043701,4141.764648,2097.045898,-498.4130859,6748.86084,8524.088867,4797.729492,-9649.699219,6910.522461,-2118.001465,2065.470459,-2750.488281,-3844.034912,1929.972412,-1676.879883,2697.469238,2264.038086,6554.118164,926.3509521,2005.167725,2587.931396,6451.823242,4616.333008,-1183.02417,5970.37793,4504.516602,6940.917969,-3521.077637,-17018.79883,-209,988,-113,0,1677090744,92.91544108,3036.737665,1725.003698,29.31473404,3118.496922,1745.334465,155.4179913,3153.395977,1738.380163,,92.54938881,3102.876854,,,
1677090738,0.001192093,0.186246157,-4.58,-1,-0.19,-0.02,0.01,-0.02,63.34,0.5,-139.12,0,0.23,-0.17,0,0,0,109.1,-1.8,-32.56,0,0.17,0.12,-0.02,0,-0.01,95.85,-1.62,-6.96,0.008220196,1677090737,0.054096699,-20960.04297,7257.609375,-3565.429688,-2320.963623,4145.874023,2101.847412,-498.0061951,6750.12207,8525.1875,4806.030273,-9649.821289,6908.284668,-2123.006348,2059.122803,-2750.651123,-3872.762207,1891.398193,-1676.839233,2695.800781,2271.647217,6574.544434,925.2929688,2001.993896,2584.594727,6444.987305,4624.796875,-1179.972412,5907.063965,4501.261719,6931.396484,-3531.656982,-17004.23242,-209,988,-113,0,1677090744,92.86817012,3036.833963,1725.081792,29.25878255,3118.614781,1745.420415,155.3811072,3153.508657,1738.460303,,92.50268662,3102.9858,,,
1677090738,0.002384186,0.194458485,-4.63,-1.22,-0.2,-0.02,0.02,-0.02,63.29,0.5,-139.13,0,0.17,-0.11,0,0,0,109.11,-1.8,-32.56,0,0,0.11,-0.01,0,-0.01,95.85,-1.62,-6.96,0.008212328,1677090737,0.054096699,-20948.12109,7259.68457,-3560.424805,-2317.260742,4149.617676,2100.66748,-497.8841248,6749.837402,8522.787109,4809.895996,-9655.599609,6904.052734,-2130.289795,2050.130371,-2757.283691,-3915.975098,1877.319336,-1675.130249,2695.475342,2275.350098,6580.037598,923.7874756,1999.87793,2583.618164,6448.852539,4602.213867,-1184.651733,5981.770996,4504.313477,6926.798828,-3518.920898,-17003.21484,-212,984,-112,0,1677090744,92.81358626,3036.908455,1725.143531,29.21220975,3118.705553,1745.483262,155.3309804,3153.577913,1738.508377,,92.45225881,3103.063974,,,
1677090738,0.00166893,0.203627825,-5.28,-0.84,-0.25,-0.02,0.01,-0.02,63.24,0.5,-139.14,0,0.17,-0.11,0,0,0,109.11,-1.8,-32.56,0.12,-0.23,0.11,-0.01,0,-0.01,95.85,-1.62,-6.96,0.00916934,1677090737,0.054096699,-20942.46484,7260.905273,-3564.941406,-2314.086914,4152.384766,2101.44043,-494.9137573,6751.505859,8520.304688,4814.860352,-9656.413086,6904.704102,-2131.185059,2046.223999,-2762.491943,-3928.100586,1885.050537,-1676.473022,2695.516113,2269.856934,6574.259766,925.8626709,1998.738647,2584.065918,6454.427246,4591.390137,-1182.942749,6012.288574,4504.109863,6917.277344,-3507.731201,-17000.5293,-212,984,-112,0,1677090744,92.73674287,3036.981149,1725.131547,29.13521751,3118.7773,1745.463107,155.2648793,3153.656679,1738.500822,,92.37894657,3103.138376,,,
