timestamp,delay,time1(ms),roll1,pitch1,yaw1,accelx1,accely1,accelz1,euler_x1,euler_y1,euler_z1,roll2,pitch2,yaw2,accelx2,accely2,accelz2,euler_x2,euler_y2,euler_z2,roll3 ,pitch3,yaw3,accelx3,accely3,accelz3,euler_x3,euler_y3,euler_z3,delay,timestamp,time(ms),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,accel_x,accel_y,accel_z,delay,timestamp ,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,,avg_x,avg_y
1677091564,0.071287155,0.008952379,-2.37,-1.01,-0.13,-0.01,-0.01,0.02,71.95,0.48,-158.42,-0.18,0,-0.11,0,0,0,113.98,30.28,-165.54,0.29,0,-0.06,0,0,0,106.37,-33.35,-42.85,0.008952379,1677091564,0.537577629,-17476.76563,8347.53418,-2507.8125,-2422.770264,5555.297852,2335.408691,18.96158981,7881.591797,9977.091797,5161.580566,-9010.091797,7402.099609,-1777.832031,2522.74585,-3412.841797,-4157.267578,2462.361816,-529.8665771,3154.744629,2284.26123,7435.262207,1149.861694,2014.119507,2820.109131,7083.65918,5065.795898,-685.8317261,6124.186523,4528.361328,7774.007324,-3489.786865,-13517.94434,-66,1016,51,0.537577629,1677091569,450.4301937,2704.14352,1349.112048,390.9720203,2791.109,1358.330201,518.1873506,2818.272849,1346.871214,,,
1677091564,0.001430511,0.019964695,-2.14,-0.84,-0.02,-0.01,-0.01,0.01,71.92,0.47,-158.43,-0.12,0,-0.11,0,0,0,113.98,30.28,-165.54,0.23,-0.05,0,0,0,0,106.37,-33.35,-42.85,0.011012316,1677091564,0.538523912,-17478.96289,8346.801758,-2508.707764,-2425.90332,5550.292969,2331.746582,18.88020897,7880.574707,9975.016602,5152.954102,-9013.753906,7402.587891,-1778.808594,2524.129395,-3413.981201,-4152.262695,2472.941162,-524.088562,3153.727295,2280.517578,7431.803711,1147.501709,2014.363647,2820.475342,7085.124023,5082.112793,-692.708374,6128.703125,4527.954102,7779.826172,-3490.682129,-13524.57715,-66,1016,51,0.000946283,1677091569,450.3847935,2704.158243,1349.075673,390.9243479,2791.130276,1358.279775,518.2048232,2818.283593,1346.800086,,,
1677091564,0.000953674,0.02840662,-1.45,-0.6,-0.13,-0.01,0,0.01,71.91,0.47,-158.42,-0.12,0,-0.17,0,0,0,113.98,30.28,-165.54,0.29,0,0,0,0,0,106.38,-33.35,-42.85,0.008441925,1677091564,0.538523912,-17477.49805,8346.801758,-2510.742188,-2425.618652,5544.962891,2331.990723,18.43261719,7881.91748,9973.592773,5156.046875,-9013.916016,7402.018555,-1782.796265,2519.979004,-3408.610107,-4154.907227,2442.830566,-526.4892578,3149.454834,2280.965332,7436.279297,1147.298218,2013.265015,2821.370605,7084.594727,5107.421875,-693.359375,6124.10498,4528.035645,7781.005859,-3490.234375,-13528.07617,-66,1016,51,0,1677091569,450.4661041,2704.160845,1349.066913,390.9445726,2791.130955,1358.316079,518.1865456,2818.327171,1346.875066,,,
1677091564,0.00166893,0.038243294,-1.1,-0.3,-0.12,-0.01,0,0.01,71.9,0.47,-158.42,-0.12,0,-0.11,0,0,0,113.98,30.28,-165.54,0.23,-0.05,0,0,0,0,106.38,-33.35,-42.85,0.009836674,1677091564,0.538523912,-17476.15625,8345.37793,-2511.84082,-2424.316406,5548.177246,2336.019043,20.75195313,7883.748535,9973.673828,5160.481934,-9011.027344,7403.442383,-1779.825928,2522.501709,-3401.163818,-4153.686523,2435.262207,-517.0491943,3151.814941,2292.724609,7434.529785,1151.163818,2015.625122,2821.980957,7082.926758,5113.973145,-691.12146,6117.350586,4529.907227,7782.430176,-3495.361328,-13532.6748,-65,1015,46,0,1677091569,450.4559531,2704.176906,1349.17204,390.9680304,2791.144857,1358.368564,518.1745794,2818.341624,1346.952584,,,
1677091564,0.001430511,0.048374891,-1.1,-0.3,-0.12,-0.01,0,0.01,71.9,0.47,-158.42,-0.29,-0.05,-0.12,0,0,0,113.97,30.28,-165.54,0.17,0,0,0,0,0,106.38,-33.35,-42.85,0.010131598,1677091564,0.539501905,-17480.95703,8343.668945,-2511.962891,-2427.734375,5544.677734,2335.9375,20.06022263,7886.434082,9973.592773,5163.533691,-9006.510742,7406.209473,-1777.506592,2527.140381,-3401.977539,-4141.438965,2455.566406,-517.9036865,3152.587891,2293.660645,7417.155273,1151.163818,2017.293335,2822.631836,7081.420898,5105.957031,-695.7601318,6111.857422,4528.849609,7779.09375,-3503.90625,-13537.55762,-65,1015,46,0.000977993,1677091569,450.4726957,2704.18732,1349.14496,390.9916922,2791.141456,1358.328433,518.2992183,2818.398031,1346.867691,,,
1677091564,0.001192093,0.058313847,-0.41,-0.06,-0.12,-0.01,0,0.01,71.88,0.48,-158.43,-0.18,-0.11,-0.17,0,0,0,113.97,30.29,-165.54,0.23,0,0,0,0,0,106.39,-33.35,-42.87,0.009938955,1677091564,0.539501905,-17477.29492,8348.836914,-2509.318115,-2429.077148,5548.869141,2338.82666,21.484375,7887.939453,9975.382813,5172.770508,-9006.429688,7406.25,-1783.488037,2525.472168,-3403.442383,-4156.209473,2437.906982,-555.7047729,3139.36377,2274.495605,7431.640625,1146.118164,2013.956787,2824.09668,7080.729492,5103.719238,-695.1904297,6110.229492,4529.622559,7778.361328,-3499.837402,-13537.10938,-66,1014,48,0,1677091569,450.4578055,2704.183712,1349.182432,390.9751781,2791.130532,1358.3704,518.2600807,2818.366201,1346.865757,,,
1677091564,0.001430511,0.068202734,-0.06,0,-0.06,-0.01,0,0.01,71.88,0.48,-158.43,-0.29,-0.05,-0.23,0,0,0,113.97,30.29,-165.54,0.17,0,0,0,0,0,106.39,-33.35,-42.87,0.009888887,1677091564,0.539501905,-17476.60352,8349.28418,-2510.620117,-2430.175781,5548.136719,2330.322266,21.15885544,7887.329102,9976.928711,5171.020508,-9008.749023,7403.279785,-1790.446045,2517.456055,-3403.035645,-4180.989746,2425.130371,-557.0475464,3129.720215,2254.598145,7436.849121,1141.276123,2009.806396,2822.835449,7079.793457,5107.462891,-692.708374,6106.079102,4528.930664,7779.09375,-3489.990234,-13536.58105,-66,1014,48,0,1677091569,450.4135871,2704.170066,1349.230398,390.9435065,2791.10479,1358.348474,518.2582592,2818.373671,1346.863182,,,
1677091564,0.000953674,0.078386784,0.23,0.06,-0.06,-0.01,0,0.01,71.83,0.5,-158.41,-0.23,0.01,-0.23,0,0,0,113.97,30.29,-165.54,0.17,0.06,0.06,0,0,0,106.4,-33.35,-42.87,0.01018405,1677091564,0.540476322,-17477.70313,8345.336914,-2512.329102,-2431.681396,5548.055176,2322.550537,19.89746094,7886.71875,9972.290039,5166.463379,-9007.650391,7403.523926,-1790.812256,2516.235352,-3405.192139,-4175.211914,2433.71582,-547.2412109,3130.981445,2257.202148,7424.031738,1141.357422,2010.172607,2822.753906,7079.183105,5107.177734,-694.0511475,6105.021484,4527.954102,7781.168945,-3491.577148,-13535.40039,-66,1014,48,0.000974417,1677091569,450.3790169,2704.178839,1349.234139,390.8832266,2791.123022,1358.393909,518.1966092,2818.410099,1346.863236,,,
1677091564,0.001430511,0.089157343,0.46,0.07,-0.06,-0.01,0,0.02,71.84,0.5,-158.41,-0.18,0,-0.11,0,0,0,113.96,30.29,-165.54,0.06,0.06,0,0,0,0,106.4,-33.35,-42.87,0.010770559,1677091564,0.540476322,-17478.88281,8344.076172,-2515.543701,-2430.257324,5545.61377,2322.672607,22.29817772,7888.549805,9973.185547,5160.481934,-9002.767578,7405.517578,-1788.289429,2518.717529,-3408.447266,-4163.696289,2440.14502,-548.9501953,3133.016113,2260.905029,7430.989746,1140.665771,2010.74231,2823.5271,7076.171875,5096.150879,-697.5911865,6107.015137,4527.262695,7780.395508,-3498.128418,-13533.48828,-65,1016,48,0,1677091569,450.3774976,2704.218772,1349.198606,390.8886416,2791.161185,1358.365539,518.2063566,2818.452131,1346.864039,,,
1677091564,0.00166893,0.099356174,0.75,0.19,-0.05,-0.01,0,0.02,71.84,0.5,-158.41,-0.18,0,-0.11,0,0,0,113.96,30.29,-165.54,0.12,0.11,0,0,0,0,106.4,-33.35,-42.87,0.010198832,1677091564,0.540476322,-17477.37695,8345.785156,-2518.8396,-2425.78125,5548.543457,2326.334717,24.65820313,7891.967773,9973.754883,5148.234375,-9007.040039,7406.12793,-1787.679077,2519.694092,-3404.825928,-4161.092285,2436.564209,-555.4199219,3130.940918,2260.050537,7427.327637,1139.485718,2011.352661,2825.032715,7075.480469,5086.303711,-701.3346558,6111.775879,4527.059082,7782.145508,-3498.575928,-13534.62793,-65,1016,48,0,1677091569,450.3780088,2704.236233,1349.206762,390.8987141,2791.164379,1358.361451,518.2172723,2818.476451,1346.892466,,,
