timestamp,delay,time1(ms),roll1,pitch1,yaw1,accelx1,accely1,accelz1,euler_x1,euler_y1,euler_z1,roll2,pitch2,yaw2,accelx2,accely2,accelz2,euler_x2,euler_y2,euler_z2,roll3 ,pitch3,yaw3,accelx3,accely3,accelz3,euler_x3,euler_y3,euler_z3,delay,timestamp,time(ms),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,accel_x,accel_y,accel_z,delay,timestamp ,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,,avg_x,avg_y
1677091340,0.143766403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540765524,-18626.09961,8027.791504,-2669.840576,-2153.279785,5377.522949,2434.773926,-124.4303436,7596.110352,9673.380859,5049.194336,-9173.666016,7379.720215,-1861.043335,2555.664063,-3047.363281,-3622.843506,2452.636719,-611.6943359,3179.362061,2469.726563,7348.266602,1218.505859,2555.541992,2737.548828,6967.773438,4998.616699,-675.0488281,6106.933594,4562.744141,7514.445313,-3480.672363,-15115.27539,-45,999,-98,0.540765524,1677091346,614.897256,3074.250315,1723.961373,547.5608363,3155.934114,1729.601444,672.5440666,3194.26383,1718.98721,,,
1677091340,0.001907349,0.013369083,-0.47,0.21,0.35,-0.02,0.01,-0.01,64.5,1.66,-137.34,0.23,0,0.06,0,0,0,108.83,-1.97,-176.55,-0.17,-0.34,0.05,0,0,-0.01,96.18,-0.15,39.86,0.013369083,1677091340,0.540765524,-18619.42578,8029.744629,-2664.469482,-2149.414063,5376.953125,2432.617188,-126.5055389,7592.244629,9677.287109,5054.280762,-9172.607422,7377.197266,-1863.037109,2555.582764,-3047.607422,-3623.168945,2441.080811,-610.5550537,3176.066162,2473.307373,7358.154297,1214.96582,2552.815918,2736.897949,6964.111328,5040.324219,-674.8861084,6097.249512,4560.628418,7506.022461,-3473.795654,-15109.66016,-45,999,-98,0,1677091346,614.8839963,3074.08082,1724.000176,547.5640165,3155.794713,1729.664442,672.546348,3194.096643,1719.071479,,,
1677091340,0.001430511,0.022621632,-0.29,0.11,0,-0.02,0.01,-0.01,64.49,1.66,-137.34,0.23,-0.35,0.28,0,0,0,108.83,-1.97,-176.55,-0.23,-0.51,0.11,0,0,-0.01,96.18,-0.15,39.85,0.009252548,1677091340,0.540765524,-18614.82813,8029.256348,-2659.70874,-2149.943115,5375.936035,2430.094482,-126.9531326,7591.064453,9682.455078,5041.95166,-9175.211914,7377.238281,-1863.973022,2553.466797,-3053.060059,-3630.818848,2425.0896,-611.9384766,3174.926758,2479.003906,7362.996582,1215.576172,2553.54834,2738.484863,6966.512207,5050.333984,-669.9625854,6110.148438,4563.517578,7504.923828,-3464.1521,-15105.79492,-45,1004,-92,0,1677091346,614.8599625,3073.909601,1724.080967,547.5442502,3155.635013,1729.736911,672.5441563,3193.899645,1719.179324,,,
1677091340,0.001907349,0.032585621,-0.29,0.11,0,-0.02,0.01,-0.01,64.49,1.66,-137.34,0.11,-0.4,0.28,0,0,0,108.83,-1.97,-176.56,0,-0.51,-0.01,0,0,-0.01,96.17,-0.15,39.85,0.009963989,1677091340,0.540765524,-18615.27539,8029.907715,-2654.134277,-2154.012207,5377.034668,2428.67041,-128.0110779,7594.401367,9682.495117,5037.719727,-9177.490234,7377.441406,-1860.310913,2554.6875,-3059.611084,-3619.83252,2439.086914,-609.2529297,3176.676514,2481.404785,7347.615723,1219.360352,2555.379395,2739.786865,6969.116211,5045.898438,-667.2363281,6109.375,4565.470703,7512.817383,-3458.414795,-15104.33008,-45,1004,-92,0,1677091346,614.7616559,3073.802639,1724.051131,547.4661104,3155.532089,1729.710553,672.4634142,3193.780717,1719.147747,,,
1677091340,0.00166893,0.043199778,0.29,0.12,-0.06,-0.02,0.01,-0.01,64.49,1.66,-137.34,0.11,-0.4,0.28,0,0,0,108.83,-1.97,-176.56,-0.06,-0.51,-0.01,0,0,-0.01,96.2,-0.16,39.81,0.010614157,1677091340,0.541670799,-18627.68555,8025.350098,-2668.334961,-2157.836914,5373.98291,2431.152344,-127.9703827,7597.045898,9658.773438,5030.680664,-9171.834961,7378.90625,-1857.747437,2560.424805,-3069.010498,-3615.478516,2447.469238,-601.9287109,3178.54834,2481.404785,7347.453125,1224.487305,2557.373047,2740.193848,6971.598633,5045.288086,-665.9342651,6080.851563,4567.586426,7514.404297,-3456.13623,-15110.51465,-45,1004,-92,0.000905275,1677091346,614.6540973,3073.714516,1723.944209,547.356119,3155.461634,1729.627313,672.3594887,3193.680814,1719.043095,,,
1677091341,0.00166893,0.052844048,0.29,0.12,-0.06,-0.02,0.01,-0.01,64.49,1.66,-137.34,-0.01,-0.63,0.45,-0.01,0,0,108.83,-1.98,-176.57,-0.12,-0.28,0.05,0,0,-0.01,96.2,-0.16,39.8,0.00964427,1677091340,0.541670799,-18633.58594,8020.589355,-2688.476563,-2167.84668,5372.640137,2436.767578,-128.7434998,7593.831543,9645.467773,5018.473633,-9159.87207,7380.53418,-1856.974365,2564.860107,-3073.20166,-3627.482178,2444.86499,-602.4169922,3182.820801,2486.938477,7344.970703,1229.695679,2558.431152,2739.501953,6974.446777,5064.941406,-666.2191162,6086.629395,4566.121582,7521.728516,-3454.142334,-15115.92676,-45,1000,-95,0,1677091346,614.5524974,3073.591034,1723.878449,547.2769637,3155.325601,1729.55166,672.2551994,3193.554485,1718.992799,,,
1677091341,0.001430511,0.062618494,1.16,0.03,-0.23,-0.03,0.01,-0.01,64.59,1.69,-137.29,-0.07,-0.75,0.62,0,0,0,108.82,-1.97,-176.58,-0.12,-0.28,0.05,0,0,-0.01,96.2,-0.16,39.8,0.009774446,1677091340,0.541670799,-18635.21289,8022.013672,-2694.86499,-2174.153809,5369.384766,2434.122803,-129.0690155,7590.128906,9645.956055,5022.705078,-9166.708008,7379.272461,-1858.032227,2562.174561,-3072.225098,-3638.468506,2445.394043,-607.0556641,3184.733154,2475.748779,7353.881836,1231.608154,2558.919434,2739.461426,6974.202637,5064.616211,-662.109375,6122.884277,4562.663086,7526.733398,-3455.159668,-15118.85645,-45,1000,-95,0,1677091346,614.4733666,3073.40382,1723.791595,547.207223,3155.142029,1729.481285,672.1925478,3193.357681,1718.951475,,,
1677091341,0.00166893,0.072622776,1.16,0.03,-0.23,-0.03,0.01,-0.01,64.59,1.69,-137.29,-0.07,-0.69,0.67,0,0,0.01,108.82,-1.98,-176.59,0,-0.23,0,0,0,0,96.2,-0.16,39.8,0.010004282,1677091340,0.541670799,-18632,8022.461426,-2681.437256,-2166.300537,5364.542969,2425.170898,-129.4759216,7587.6875,9660.075195,5029.663086,-9181.803711,7375.041016,-1863.11853,2552.815918,-3062.418701,-3625.936035,2453.816895,-607.421875,3182.535889,2482.543945,7363.322266,1217.203857,2555.297852,2738.28125,6968.505859,5041.544922,-661.0921631,6132.771973,4562.62207,7512.125977,-3459.716797,-15117.55371,-45,1000,-95,0,1677091346,614.4463386,3073.210307,1723.847973,547.1983309,3154.931357,1729.487988,672.1537579,3193.177242,1719.026075,,,
1677091341,0.001430511,0.083387136,1.63,-0.13,-0.28,-0.02,0.01,-0.01,64.6,1.7,-137.29,0,-0.47,0.74,0,0,0,108.82,-1.98,-176.6,0,-0.23,0,0,0,0,96.2,-0.16,39.8,0.01076436,1677091340,0.541670799,-18630.29102,8022.583496,-2674.153809,-2168.416504,5359.416016,2416.70752,-131.184906,7586.05957,9670.166016,5023.844727,-9180.990234,7373.250488,-1865.804077,2546.630859,-3051.106934,-3599.894287,2469.401123,-601.2369995,3181.640625,2490.844727,7361.206055,1210.9375,2553.54834,2738.973145,6967.000488,5044.71875,-663.3707886,6127.685547,4561.279297,7505.126953,-3460.652832,-15117.55371,-45,1007,-95,0,1677091346,614.3774494,3073.091166,1723.931515,547.1226838,3154.819774,1729.589933,672.1030974,3193.056841,1719.160495,,,
1677091341,0.003099442,0.093522549,1.93,-0.41,-0.23,-0.02,0.01,-0.01,64.62,1.7,-137.29,0.05,-0.47,0.74,0,0,0,108.82,-1.99,-176.6,0,-0.17,0,0,0,0,96.2,-0.16,39.8,0.010135412,1677091340,0.541670799,-18627.44141,8021.851074,-2674.479248,-2171.142578,5359.293945,2408.325195,-131.5917969,7586.507324,9676.635742,5006.958008,-9183.797852,7372.111328,-1868.286133,2542.480469,-3044.067383,-3608.276367,2454.427246,-603.3121948,3178.222656,2485.921387,7354.899414,1210.449219,2551.798584,2736.775879,6968.017578,5040.893555,-672.5667725,6119.018555,4559.407715,7510.335449,-3461.751465,-15119.10059,-45,1007,-95,0,1677091346,614.3508183,3072.979472,1723.929759,547.0746427,3154.709403,1729.60384,672.055491,3192.948666,1719.230281,,,
