timestamp,delay,time1(ms),roll1,pitch1,yaw1,accelx1,accely1,accelz1,euler_x1,euler_y1,euler_z1,roll2,pitch2,yaw2,accelx2,accely2,accelz2,euler_x2,euler_y2,euler_z2,roll3 ,pitch3,yaw3,accelx3,accely3,accelz3,euler_x3,euler_y3,euler_z3,delay,timestamp,time(ms),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,accel_x,accel_y,accel_z,delay,timestamp ,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,,avg_x,avg_y
1677091175,0.142097473,0.014917135,1.96,-13.82,-7.57,-0.05,0.03,-0.06,63.38,0.84,-121.08,2.61,-2.34,5.17,-0.02,0.01,0.02,108.56,-1.13,-157.04,-2.26,-2.73,-0.04,0,0,-0.03,95.28,-2.07,-9.69,0.014917135,1677091175,0.522552967,-19392.04883,7774.291992,-2799.52002,-2406.901123,5137.654785,2168.009521,-257.2021484,7458.129883,9251.87207,4965.128906,-9374.064453,7303.588867,-1979.003906,2458.048584,-3039.835693,-3627.929688,2403.727295,-902.4658203,3048.217773,2456.380371,7136.067871,1220.255615,2489.786865,2716.796875,6970.947266,4884.033203,-744.9137573,5925.130371,4648.600586,7477.580078,-3560.343506,-15638.87598,-31,1015,-106,0.522552967,1677091181,187.6386262,3025.826648,1733.627144,124.0527911,3109.663328,1743.730728,250.2207918,3143.33033,1732.394654,,187.3040697,3092.940102
1677091175,0.001192093,0.024993658,-0.07,-14.65,-7.87,-0.06,0.02,-0.04,63.38,0.85,-121.41,2.5,-2.52,5.63,-0.02,0.01,0.02,108.59,-1.18,-157.08,-2.26,-2.73,-0.04,0,0,-0.03,95.28,-2.07,-9.69,0.010076523,1677091175,0.522552967,-19398.15234,7775.431641,-2802.571777,-2411.865234,5135.335449,2155.029297,-257.1614685,7458.089355,9256.347656,4958.984375,-9381.795898,7298.055176,-1985.677124,2436.60498,-3040.323975,-3637.003662,2373.413086,-913.411499,3046.142578,2446.614746,7128.825195,1224.121094,2487.182617,2716.105225,6976.074219,4848.592285,-749.348999,5951.782227,4650.634766,7479.492188,-3559.000732,-15638.50977,-31,1015,-106,0,1677091181,187.5121079,3025.773701,1733.74252,123.8107881,3109.536294,1743.794567,249.9195016,3143.374152,1732.545417,,187.0807992,
1677091175,0.001192093,0.034374714,0.11,-14.59,-8.15,-0.06,0.02,-0.04,63.37,0.86,-121.58,2.26,-2.69,5.91,-0.02,0.01,0.02,108.61,-1.23,-157.13,-2.38,-2.56,-0.15,0,0,-0.03,95.25,-2.07,-9.72,0.009381056,1677091175,0.522552967,-19401.81445,7775.675781,-2800.0896,-2425.374512,5131.266602,2144.08374,-254.6386871,7460.205078,9261.84082,4954.264648,-9386.19043,7299.113281,-1980.794312,2435.668945,-3042.032959,-3653.523926,2374.837402,-821.0449219,3070.597412,2463.378906,7115.600586,1234.49707,2494.222168,2715.861084,6978.19043,4817.830566,-759.1552734,5960.246094,4650.1875,7478.068359,-3562.133789,-15638.10254,-28,1022,-104,0,1677091181,187.4285468,3025.682495,1733.748267,123.595972,3109.366946,1743.774893,249.6760334,3143.389994,1732.624894,,186.900184,
1677091175,0.001192093,0.045953512,0.11,-14.59,-8.15,-0.06,0.02,-0.04,63.37,0.86,-121.58,2.2,-3.32,6.13,-0.01,0.01,0.03,108.63,-1.27,-157.18,-2.38,-2.28,-0.15,-0.01,0,-0.02,95.23,-2.07,-9.74,0.011578798,1677091175,0.523435354,-19401.69336,7775.756836,-2801.106934,-2428.99585,5132.405762,2145.141602,-255.4117889,7458.129883,9265.829102,4952.10791,-9393.188477,7301.147461,-1976.725342,2438.720703,-3050.0896,-3664.18457,2391.479492,-767.9850464,3086.100342,2501.139404,7122.518066,1232.584717,2498.575928,2717.73291,6979.777344,4841.756348,-749.348999,5959.879883,4648.681641,7468.505859,-3555.948975,-15632.40625,-28,1022,-104,0.000882387,1677091181,187.3725391,3025.543078,1733.672446,123.4099813,3109.131473,1743.665583,249.4740005,3143.32228,1732.610519,,186.7521736,
1677091175,0.001192093,0.05441165,-0.89,-14.37,-8.73,-0.06,0.02,-0.05,63.4,0.87,-121.91,2.2,-3.32,6.13,-0.01,0.01,0.03,108.63,-1.27,-157.18,-2.38,-2.33,-0.09,-0.01,0,-0.02,95.21,-2.06,-9.76,0.008458138,1677091175,0.523435354,-19398.76367,7775.512695,-2800.740723,-2427.897217,5135.294922,2141.967773,-258.2194214,7455.525879,9266.479492,4957.356934,-9400.390625,7299.316406,-1982.259155,2436.157227,-3048.380615,-3668.945313,2364.095215,-836.3444214,3074.829102,2485.392334,7126.220703,1232.340576,2495.687012,2716.715576,6979.695801,4875.691895,-731.6894531,5955.729492,4647.827148,7470.906738,-3549.235107,-15631.22559,-28,1022,-104,0,1677091181,187.3600465,3025.337437,1733.556798,123.3297214,3108.825036,1743.550779,249.3487785,3143.178785,1732.547868,,186.6795155,
1677091175,0.00166893,0.064439297,-1.59,-13.99,-8.44,-0.05,0.02,-0.06,63.37,0.89,-122.08,2.37,-3.49,6.12,-0.01,0.01,0.03,108.66,-1.32,-157.23,-2.09,-1.99,-0.03,-0.01,0,-0.02,95.19,-2.06,-9.85,0.010027647,1677091175,0.523435354,-19401.04297,7777.059082,-2798.502686,-2416.219238,5140.869141,2140.991211,-258.5449219,7458.129883,9274.129883,4970.581055,-9392.660156,7298.625,-1986.206055,2438.313965,-3043.497803,-3650.634766,2357.706787,-913.77771,3056.559326,2449.178223,7120.280273,1227.742554,2491.61792,2715.698242,6976.399902,4881.022461,-738.9730225,5955.973633,4648.31543,7464.803223,-3546.020508,-15639.64844,-26,1020,-105,0,1677091181,187.4402581,3025.047791,1733.436897,123.2373513,3108.491454,1743.564603,249.2058444,3143.014646,1732.589309,,186.6278179,
1677091175,0.001430511,0.07445097,-1.89,-13.38,-7.8,-0.04,0.02,-0.07,63.36,0.89,-122.23,2.44,-2.63,5.62,0,0.01,0.03,108.7,-1.41,-157.33,-2.09,-1.99,-0.03,-0.01,0,-0.02,95.19,-2.06,-9.85,0.010011673,1677091175,0.523435354,-19404.70508,7777.018555,-2797.526123,-2409.790039,5152.303223,2142.863037,-256.184906,7460.083008,9287.313477,4980.712891,-9383.911133,7294.026855,-1996.541382,2433.71582,-3037.882568,-3656.575684,2326.98584,-999.7965698,3035.644531,2426.106934,7131.103516,1217.488647,2482.666016,2713.745117,6969.075684,4877.075195,-744.9544678,5953.938965,4647.216797,7460.124023,-3543.131592,-15633.70801,-26,1020,-105,0,1677091181,187.472089,3024.780477,1733.442262,123.2050948,3108.124062,1743.642429,249.1413643,3142.823092,1732.626189,,186.6061827,
1677091175,0.001430511,0.084936142,-1.89,-13.5,-7.28,-0.04,0.02,-0.08,63.33,0.9,-122.39,2.39,-2.11,5.46,0,0.01,0.03,108.72,-1.46,-157.37,-1.8,-2.27,0.02,0,0,-0.01,95.17,-2.06,-9.87,0.010485172,1677091175,0.523435354,-19402.18164,7776.774414,-2800.699951,-2401.89624,5159.545898,2152.262451,-254.1504059,7463.338379,9292.96875,4974.650391,-9380.208984,7293.701172,-1999.55249,2434.855225,-3040.568115,-3678.751709,2324.056152,-999.3896484,3028.890137,2429.972412,7143.595703,1215.250732,2480.428223,2712.158203,6962.6875,4884.318359,-737.99646,5926.513672,4644.694336,7464.559082,-3545.939209,-15619.87305,-28,1025,-111,0,1677091181,187.5082968,3024.561457,1733.455353,123.166086,3107.815021,1743.744532,249.0461724,3142.6566,1732.686215,,186.5735184,
1677091175,0.000953674,0.095816135,-0.78,-13.9,-6.54,-0.05,0.03,-0.07,63.32,0.9,-122.54,2.39,-1.54,5.07,0,0.01,0.03,108.74,-1.5,-157.4,-1.39,-2.44,0.08,-0.01,0,-0.02,95.14,-2.06,-9.92,0.010879993,1677091175,0.523435354,-19401.08203,7777.547363,-2798.583984,-2397.54248,5156.779297,2158.732178,-254.7607574,7465.942383,9284.62793,4975.952148,-9372.192383,7299.967773,-1990.519287,2447.143555,-3037.557129,-3680.501465,2347.412109,-949.5849609,3042.2771,2441.080811,7134.765625,1218.383789,2486.490967,2713.989258,6973.063477,4877.441406,-733.6832886,5931.111816,4646.932129,7471.679688,-3551.920654,-15614.99023,-28,1025,-111,0,1677091181,187.5682396,3024.31173,1733.379706,123.1894478,3107.484741,1743.75715,248.9558838,3142.495961,1732.672612,,186.5711904,
1677091175,0.001430511,0.105246782,-2.64,-13.9,-5.74,-0.07,0.04,-0.09,63.35,0.88,-122.7,2.39,-1.54,5.07,0,0.01,0.03,108.74,-1.5,-157.4,-1.45,-1.93,0.14,-0.01,0,-0.02,95.14,-2.06,-9.98,0.009430647,1677091175,0.523435354,-19397.54297,7775.716309,-2790.649414,-2396.118164,5156.291016,2161.702637,-257.2428589,7466.878418,9282.389648,4978.963379,-9369.873047,7304.402832,-1984.171631,2454.671387,-3032.063965,-3689.290527,2351.847412,-933.2275391,3051.188232,2442.871094,7135.253906,1223.876953,2490.966797,2715.576172,6980.631836,4877.441406,-726.8473511,5965.983398,4649.780273,7476.359375,-3550.415039,-15613.44434,-28,1025,-111,0,1677091181,187.6545363,3024.05312,1733.292972,123.2097772,3107.170277,1743.783512,248.9356759,3142.279611,1732.615198,,186.5999965,
